key,0,1,2,3,4,5,6,7,8,9
1000007,36,0,0,0,3,0,0,0,388,"黑渦團07"
1000008,249,0,0,0,3,0,0,0,431,"黑渦團08"
1000009,154,0,0,0,3,0,0,0,441,"黑渦團09"
1000010,291,0,0,0,1,0,0,0,478,"黑渦團10"
1000011,267,0,0,0,3,0,0,0,531,"黑渦團11"
1000012,61,0,0,0,3,0,0,0,590,"黑渦團12"
1000013,350,0,0,0,5,0,0,0,609,"黑渦團13"
1000014,352,0,0,0,6,0,0,0,629,"黑渦團14"
1000015,353,0,0,0,1,0,0,0,655,"黑渦團15"
1000016,69,0,0,0,3,0,0,0,632,"黑渦團16"
1000017,70,0,0,0,1,0,0,0,653,"黑渦團17"
1000018,181,0,0,0,3,0,0,0,674,"黑渦團18"
1000019,75,0,0,0,3,0,0,0,702,"黑渦團19"
1000020,276,0,0,0,3,0,0,0,749,"黑渦團20"
1000021,196,0,0,0,3,0,0,0,774,"黑渦團21"
1000022,197,0,0,0,3,0,0,0,799,"黑渦團22"
1000023,80,0,0,0,3,0,0,0,832,"黑渦團23"
1000024,83,0,0,0,3,0,0,0,884,"黑渦團24"
1000025,85,0,0,0,3,0,0,0,913,"黑渦團25"
1000026,287,0,0,0,3,0,0,0,943,"黑渦團26"
1000027,329,0,0,0,4,0,0,0,982,"黑渦團27"
1000028,331,0,0,0,5,0,0,0,1506,"黑渦團28"
1000029,341,0,0,0,5,0,0,0,1555,"黑渦團29"
1000030,344,0,0,0,1,0,0,0,1619,"黑渦團30"
1000031,0,0,0,0,0,0,0,0,0,"黑渦團31"
1000032,0,0,0,0,0,0,0,0,0,"黑渦團32"
1000033,0,0,0,0,0,0,0,0,0,"黑渦團33"
1000034,0,0,0,0,0,0,0,0,0,"黑渦團34"
1000035,0,0,0,0,0,0,0,0,0,"黑渦團35"
1000036,0,0,0,0,0,0,0,0,0,"黑渦團36"
1000037,0,0,0,0,0,0,0,0,0,"黑渦團37"
1000038,0,0,0,0,0,0,0,0,0,"黑渦團38"
1000039,0,0,0,0,0,0,0,0,0,"黑渦團39"
1000040,0,0,0,0,0,0,0,0,0,"黑渦團40"
1000041,0,0,0,0,0,0,0,0,0,"黑渦團41"
1000042,0,0,0,0,0,0,0,0,0,"黑渦團42"
1000043,0,0,0,0,0,0,0,0,0,"黑渦團43"
1000044,0,0,0,0,0,0,0,0,0,"黑渦團44"
1000045,0,0,0,0,0,0,0,0,0,"黑渦團45"
1000046,0,0,0,0,0,0,0,0,0,"黑渦團46"
1000047,0,0,0,0,0,0,0,0,0,"黑渦團47"
1000048,0,0,0,0,0,0,0,0,0,"黑渦團48"
1000049,0,0,0,0,0,0,0,0,0,"黑渦團49"
1000050,0,0,0,0,0,0,0,0,0,"黑渦團50"
2000001,125,0,0,0,3,0,0,0,240,"雙蛇黨01"
2000002,335,0,0,0,5,0,0,0,266,"雙蛇黨02"
2000003,338,0,0,0,5,0,0,0,287,"雙蛇黨03"
2000004,339,0,0,0,5,0,0,0,311,"雙蛇黨04"
2000005,140,0,0,0,3,0,0,0,345,"雙蛇黨05"
2000006,36,0,0,0,3,0,0,0,357,"雙蛇黨06"
2000007,249,0,0,0,3,0,0,0,388,"雙蛇黨07"
2000008,153,0,0,0,3,0,0,0,431,"雙蛇黨08"
2000009,259,0,0,0,3,0,0,0,441,"雙蛇黨09"
2000010,292,0,0,0,1,0,0,0,478,"雙蛇黨10"
2000011,266,0,0,0,3,0,0,0,531,"雙蛇黨11"
2000012,60,0,0,0,3,0,0,0,590,"雙蛇黨12"
2000013,59,0,0,0,3,0,0,0,609,"雙蛇黨13"
2000014,351,0,0,0,4,0,0,0,629,"雙蛇黨14"
2000015,354,0,0,0,1,0,0,0,655,"雙蛇黨15"
2000016,68,0,0,0,3,0,0,0,632,"雙蛇黨16"
2000017,182,0,0,0,3,0,0,0,653,"雙蛇黨17"
2000018,74,0,0,0,3,0,0,0,674,"雙蛇黨18"
2000019,277,0,0,0,3,0,0,0,702,"雙蛇黨19"
2000020,79,0,0,0,3,0,0,0,749,"雙蛇黨20"
2000021,195,0,0,0,3,0,0,0,774,"雙蛇黨21"
2000022,199,0,0,0,3,0,0,0,799,"雙蛇黨22"
2000023,82,0,0,0,3,0,0,0,832,"雙蛇黨23"
2000024,86,0,0,0,3,0,0,0,884,"雙蛇黨24"
2000025,286,0,0,0,3,0,0,0,913,"雙蛇黨25"
2000026,330,0,0,0,4,0,0,0,943,"雙蛇黨26"
2000027,331,0,0,0,5,0,0,0,982,"雙蛇黨27"
2000028,341,0,0,0,7,0,0,0,1506,"雙蛇黨28"
2000029,342,0,0,0,6,0,0,0,1555,"雙蛇黨29"
2000030,343,0,0,0,1,0,0,0,1619,"雙蛇黨30"
2000031,0,0,0,0,0,0,0,0,0,"雙蛇黨31"
2000032,0,0,0,0,0,0,0,0,0,"雙蛇黨32"
2000033,0,0,0,0,0,0,0,0,0,"雙蛇黨33"
2000034,0,0,0,0,0,0,0,0,0,"雙蛇黨34"
2000035,0,0,0,0,0,0,0,0,0,"雙蛇黨35"
2000036,0,0,0,0,0,0,0,0,0,"雙蛇黨36"
2000037,0,0,0,0,0,0,0,0,0,"雙蛇黨37"
2000038,0,0,0,0,0,0,0,0,0,"雙蛇黨38"
2000039,0,0,0,0,0,0,0,0,0,"雙蛇黨39"
2000040,0,0,0,0,0,0,0,0,0,"雙蛇黨40"
2000041,0,0,0,0,0,0,0,0,0,"雙蛇黨41"
2000042,0,0,0,0,0,0,0,0,0,"雙蛇黨42"
2000043,0,0,0,0,0,0,0,0,0,"雙蛇黨43"
2000044,0,0,0,0,0,0,0,0,0,"雙蛇黨44"
2000045,0,0,0,0,0,0,0,0,0,"雙蛇黨45"
2000046,0,0,0,0,0,0,0,0,0,"雙蛇黨46"
2000047,0,0,0,0,0,0,0,0,0,"雙蛇黨47"
2000048,0,0,0,0,0,0,0,0,0,"雙蛇黨48"
2000049,0,0,0,0,0,0,0,0,0,"雙蛇黨49"
2000050,0,0,0,0,0,0,0,0,0,"雙蛇黨50"
3000001,124,0,0,0,3,0,0,0,240,"恆輝隊01"
3000002,336,0,0,0,3,0,0,0,266,"恆輝隊02"
3000003,337,0,0,0,1,0,0,0,287,"恆輝隊03"
3000004,340,0,0,0,1,0,0,0,311,"恆輝隊04"
3000005,141,0,0,0,3,0,0,0,345,"恆輝隊05"
3000006,35,0,0,0,3,0,0,0,357,"恆輝隊06"
3000007,36,0,0,0,3,0,0,0,388,"恆輝隊07"
3000008,250,0,0,0,3,0,0,0,431,"恆輝隊08"
3000009,155,0,0,0,3,0,0,0,441,"恆輝隊09"
3000010,293,0,0,0,1,0,0,0,478,"恆輝隊10"
3000011,270,0,0,0,3,0,0,0,531,"恆輝隊11"
3000012,60,0,0,0,3,0,0,0,590,"恆輝隊12"
3000013,59,0,0,0,3,0,0,0,609,"恆輝隊13"
3000014,345,0,0,0,3,0,0,0,629,"恆輝隊14"
3000015,346,0,0,0,2,0,0,0,655,"恆輝隊15"
3000016,347,0,0,0,1,0,0,0,632,"恆輝隊16"
3000017,71,0,0,0,3,0,0,0,653,"恆輝隊17"
3000018,180,0,0,0,3,0,0,0,674,"恆輝隊18"
3000019,76,0,0,0,3,0,0,0,702,"恆輝隊19"
3000020,281,0,0,0,3,0,0,0,749,"恆輝隊20"
3000021,195,0,0,0,3,0,0,0,774,"恆輝隊21"
3000022,198,0,0,0,3,0,0,0,799,"恆輝隊22"
3000023,81,0,0,0,3,0,0,0,832,"恆輝隊23"
3000024,87,0,0,0,3,0,0,0,884,"恆輝隊24"
3000025,288,0,0,0,3,0,0,0,913,"恆輝隊25"
3000026,328,0,0,0,4,0,0,0,943,"恆輝隊26"
3000027,331,0,0,0,5,0,0,0,982,"恆輝隊27"
3000028,341,0,0,0,8,0,0,0,1506,"恆輝隊28"
3000029,348,0,0,0,3,0,0,0,1555,"恆輝隊29"
3000030,349,0,0,0,3,0,0,0,1619,"恆輝隊30"
3000031,0,0,0,0,0,0,0,0,0,"恆輝隊31"
3000032,0,0,0,0,0,0,0,0,0,"恆輝隊32"
3000033,0,0,0,0,0,0,0,0,0,"恆輝隊33"
3000034,0,0,0,0,0,0,0,0,0,"恆輝隊34"
3000035,0,0,0,0,0,0,0,0,0,"恆輝隊35"
3000036,0,0,0,0,0,0,0,0,0,"恆輝隊36"
3000037,0,0,0,0,0,0,0,0,0,"恆輝隊37"
3000038,0,0,0,0,0,0,0,0,0,"恆輝隊38"
3000039,0,0,0,0,0,0,0,0,0,"恆輝隊39"
3000040,0,0,0,0,0,0,0,0,0,"恆輝隊40"
3000041,0,0,0,0,0,0,0,0,0,"恆輝隊41"
3000042,0,0,0,0,0,0,0,0,0,"恆輝隊42"
3000043,0,0,0,0,0,0,0,0,0,"恆輝隊43"
3000044,0,0,0,0,0,0,0,0,0,"恆輝隊44"
3000045,0,0,0,0,0,0,0,0,0,"恆輝隊45"
3000046,0,0,0,0,0,0,0,0,0,"恆輝隊46"
3000047,0,0,0,0,0,0,0,0,0,"恆輝隊47"
3000048,0,0,0,0,0,0,0,0,0,"恆輝隊48"
3000049,0,0,0,0,0,0,0,0,0,"恆輝隊49"
3000050,0,0,0,0,0,0,0,0,0,"恆輝隊50"
