key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
915,"放浪神之箭（抽卡）","抽取了奧秘卡「放浪神之箭」",13231,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
916,"戰爭神之槍（抽卡）","抽取了奧秘卡「戰爭神之槍」",13232,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
917,"河流神之瓶（抽卡）","抽取了奧秘卡「河流神之瓶」",13233,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
918,"建築神之塔（抽卡）","抽取了奧秘卡「建築神之塔」",13234,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
919,"識破","能夠攻擊潛伏狀態的敵人",15676,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,True,0,False,False,0,0,False
920,"太陽神之衡（暫留）","保留了奧秘卡「太陽神之衡」",13235,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
921,"世界樹之幹（暫留）","保留了奧秘卡「世界樹之幹」",13236,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
922,"放浪神之箭（暫留）","保留了奧秘卡「放浪神之箭」",13237,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
923,"戰爭神之槍（暫留）","保留了奧秘卡「戰爭神之槍」",13238,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
924,"河流神之瓶（暫留）","保留了奧秘卡「河流神之瓶」",13239,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
925,"建築神之塔（暫留）","保留了奧秘卡「建築神之塔」",13240,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
926,"睡眠","陷入沉睡，無法做出任何行動",15013,0,1,2,2,3,True,False,True,False,False,False,True,False,False,100,False,False,False,0,0,False,0,False,False,0,3,False
927,"花蜜","身上被塗滿了花蜜",15583,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,1,False,0,False,False,0,0,False
928,"黑色威脅","雷獸陷入狂暴狀態",15503,0,1,1,0,0,False,False,False,False,False,False,False,False,True,0,False,False,False,100,0,False,0,False,False,0,0,False
929,"受傷減輕","受到攻擊的傷害減少",15021,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,False,False,False,-10,0,False,0,False,False,0,0,False
930,"拘束","無法做出任何行動",15545,0,1,2,17,0,True,False,True,True,False,False,False,True,True,100,False,False,False,0,0,False,0,False,False,0,0,False
931,"打擊耐性降低","對抗打擊攻擊的耐性有所降低",17701,8,1,2,17,0,False,False,False,False,False,False,False,False,False,50,False,False,False,-12,0,False,0,False,False,0,0,False
932,"隔離","與同伴隔離",15677,0,1,2,0,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
933,"魔法治療力降低","魔法治療力減弱",15059,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
934,"物理受傷加重","受到物理攻擊的傷害增加",15053,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,False,False,False,10,0,False,0,False,False,0,0,False
935,"","",0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,0,False
936,"","",0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,0,False
937,"寄生","被敵人操縱，會不斷攻擊其他玩家<hex:02100103>被攻擊的玩家也會陷入寄生狀態",15680,0,1,2,17,23,False,False,False,True,False,True,False,False,False,100,False,False,False,0,1,False,0,False,False,0,0,False
938,"窒息","效果時間結束時會因窒息而陷入無法戰鬥狀態",15665,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
939,"無法發動技能","無法發出任何技能",15045,0,1,2,3,0,False,False,True,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
940,"出血","無屬性持續傷害，體力逐漸流失",17121,8,1,2,17,0,False,False,False,False,False,False,False,True,True,10,False,False,False,10,0,False,0,False,False,0,0,False
941,"遠程物理攻擊無效化","遠程物理攻擊無法造成傷害",15681,0,1,1,16,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
942,"魔法攻擊無效化","魔法攻擊無法造成傷害",15682,0,1,1,16,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
943,"聖劍的加護","受到聖劍阿斯卡隆中龍眼的加護",18241,8,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,3,0,False,0,False,False,0,0,False
944,"蒼天之劍","攻擊所造成的傷害提高<hex:02100103>並且對周圍的友軍同樣有效",15668,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
945,"蒼天之盾","受到傷害降低<hex:02100103>並且對周圍的友軍同樣有效",15667,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
946,"蜘蛛形態","身體呈蜘蛛的外形",15679,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
947,"鳥形態","身體呈鳥的外形",15678,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
948,"雷屬性反擊","以雷屬性傷害反擊所受到的一切攻擊",15684,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,False,False,False,0,0,False,0,False,False,0,0,False
949,"火屬性反擊","以火屬性傷害反擊所受到的一切攻擊",15685,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,False,False,False,0,0,False,0,False,False,0,0,False
950,"冰屬性反擊","以冰屬性傷害反擊所受到的一切攻擊",15686,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,False,False,False,0,0,False,0,False,False,0,0,False
951,"風屬性反擊","以風屬性傷害反擊所受到的一切攻擊",15687,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,False,False,False,0,0,False,0,False,False,0,0,False
952,"土屬性反擊","以土屬性傷害反擊所受到的一切攻擊",15688,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,False,False,False,0,0,False,0,False,False,0,0,False
953,"水屬性反擊","以水屬性傷害反擊所受到的一切攻擊",15689,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,False,False,False,0,0,False,0,False,False,0,0,False
954,"無屬性反擊","以無屬性傷害反擊所受到的一切攻擊",15690,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,False,False,False,0,0,False,0,False,False,0,0,False
955,"治療魔法效果提高","發動治療魔法的治療量提高",15058,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,30,0,False,0,False,False,0,0,False
956,"命運之輪","體力會隨時間逐漸恢復",13225,0,99,1,16,0,False,False,False,False,False,False,False,False,False,5,False,False,False,10,0,False,0,False,False,0,0,False
957,"酵母","身上附著有酵母，捕食的效果上升",18421,8,1,2,17,0,False,False,False,False,False,False,False,True,False,0,False,False,False,0,0,False,0,False,False,0,0,False
958,"獵物","作為獵物被盯上了，靠近其他敵人時可以將目標轉移過去",15026,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
959,"人形態","身體呈人類的外形",15669,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
960,"熱病","身體極度發熱，無論做出任何行動都會受到火屬性傷害",15647,0,1,2,17,19,False,False,False,False,False,False,False,False,False,99,False,False,False,100,0,False,0,False,False,0,23,False
961,"抓捕","被抓住，無法行動，體力逐漸減少",15564,0,1,2,17,0,True,False,True,False,False,False,False,False,False,0,False,False,False,500,0,False,0,False,False,0,0,False
962,"攻擊力提高","攻擊力有所提高",15050,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,True,0,8,False,0,False,False,0,0,False
963,"攻擊力降低","攻擊力有所降低",15051,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,False,False,True,0,8,False,0,False,False,0,0,False
964,"防禦力提高","防禦力有所提高",15052,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,True,0,8,False,0,False,False,0,0,False
965,"防禦力降低","防禦力有所降低",15053,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,False,False,True,0,8,False,0,False,False,0,0,False
966,"速度提高","速度有所提高",15062,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,True,0,8,False,0,False,False,0,0,False
967,"速度降低","速度有所降低",15063,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,False,False,True,0,8,False,0,False,False,0,0,False
968,"核石特效","自身附帶「奧秘核石」設施特效",16206,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,8,False,0,False,False,0,0,False
969,"無敵","一切攻擊都無法造成傷害",15024,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,8,False,0,False,False,0,0,False
970,"抵抗動物","令「動物」類型的寵物所造成的傷害無效化",16601,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,8,False,0,False,False,0,0,False
971,"抵抗魔物","令「魔物」類型的寵物所造成的傷害無效化",16602,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,8,False,0,False,False,0,0,False
972,"抵抗玩偶","令「玩偶」類型的寵物所造成的傷害無效化",16603,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,8,False,0,False,False,0,0,False
973,"抵抗機件","令「機件」類型的寵物所造成的傷害無效化",16604,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,8,False,0,False,False,0,0,False
974,"害怕動物","被「動物」類型的寵物攻擊時受到的傷害增加",16605,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,8,False,0,False,False,0,0,False
975,"害怕魔物","被「魔物」類型的寵物攻擊時受到的傷害增加",16606,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,8,False,0,False,False,0,0,False
976,"害怕玩偶","被「玩偶」類型的寵物攻擊時受到的傷害增加",16607,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,8,False,0,False,False,0,0,False
977,"強制歸還","經過一定時間後會被強制回收",15607,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,0,False
978,"攻防提高","攻擊力和防禦力均有所提高",15050,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,True,0,8,False,0,False,False,0,0,False
979,"持續傷害","體力逐漸減少",15007,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,False,False,True,0,8,False,0,False,False,0,0,False
980,"範圍攻擊","自動攻擊變為範圍攻擊",15641,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,8,False,0,False,False,0,0,False
981,"無敵","一切攻擊都無法造成傷害",15024,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
982,"抵抗動物","令「動物」類型的寵物所造成的傷害無效化",15024,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
983,"抵抗魔物","令「魔物」類型的寵物所造成的傷害無效化",15024,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
984,"抵抗玩偶","令「玩偶」類型的寵物所造成的傷害無效化",15024,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
985,"抵抗機件","令「機件」類型的寵物所造成的傷害無效化",15024,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
986,"止步","無法移動",15609,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,8,False,0,False,False,0,0,False
987,"特殊技陷阱化","特殊技變為發動陷阱，通過發動特殊技來布置陷阱",16609,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,8,False,0,False,False,0,0,False
988,"麻痹","無法做出任何行動",15006,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,8,False,0,False,False,0,0,False
989,"體力持續恢復","體力會隨時間逐漸恢復",17521,16,1,1,16,0,False,False,False,False,False,False,False,False,False,200,False,False,False,1000,0,False,0,False,False,0,0,False
990,"拘束","無法做出任何行動",15545,0,1,2,17,0,True,False,True,True,False,False,False,True,True,100,False,False,False,0,0,False,0,False,False,0,0,False
991,"魅惑","被魅惑導致失去行動的自由",15552,0,1,2,17,17,False,False,True,True,False,True,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
992,"攻擊道具包","受到攻擊道具包的效果影響，攻擊所造成的傷害提高",15719,0,1,1,0,0,False,False,False,False,False,False,False,False,False,99,False,False,False,10,0,True,0,False,False,0,0,False
993,"防御道具包","受到防御道具包的效果影響，受到攻擊的傷害減少",15720,0,1,1,0,0,False,False,False,False,False,False,False,False,False,98,False,False,False,-20,0,True,0,False,False,0,0,False
994,"危急時刻","進入危急時刻，受到攻擊的傷害增加，效果隨積累檔數的增加而加強。",18621,5,1,2,17,0,False,False,False,False,False,False,False,True,True,1,False,False,False,10,0,True,0,False,False,0,0,False
995,"衝擊","受到衝擊，攻擊所造成的傷害降低，積累檔數過多會被附加腦震蕩狀態",18521,4,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,-10,0,False,0,False,False,0,0,False
996,"腦震蕩","受到腦震蕩的影響，無法行動，且被攻擊時所受到的傷害增加",15712,0,1,2,17,0,True,False,True,True,False,False,False,False,False,100,False,False,False,100,11,False,0,False,False,0,0,False
997,"腦震蕩","受到腦震蕩的影響，無法行動，且被攻擊時所受到的傷害增加",15712,0,1,2,17,0,True,False,True,True,False,False,True,False,False,100,False,False,False,100,11,False,0,False,False,0,0,False
998,"哥布林藥劑：肌肉","受到藥品影響，變身成為大腳巨猿。除專用技能「毆打」以外無法發動其它技能",15713,0,1,1,16,0,False,False,False,False,True,False,False,False,False,100,False,False,False,0,2,True,0,False,False,0,0,False
999,"哥布林藥劑：速度","受到藥品影響，變身成為兀鷲。除專用技能「飛翼斬」以外無法發動其它技能",15714,0,1,1,16,0,False,False,False,False,True,False,False,False,False,100,False,False,False,0,2,True,0,False,False,0,0,False
1000,"哥布林藥劑：透明","受到藥品影響，變為透明狀態。不容易被敵人發現",15715,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,True,0,0,False
1001,"哥布林藥劑中毒","喝了太多哥布林藥劑導致中毒症狀發作，效果時間結束或積累檔數過多時會被附加副作用狀態",18541,12,1,2,17,0,False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
1002,"哥布林藥劑副作用","受到哥布林藥劑的副作用影響",15717,0,1,2,4,6,False,False,False,False,False,False,False,False,False,100,False,False,False,1000,1,False,0,False,False,0,0,False
1003,"肌肉科學家","受到藥物影響，肌肉變得發達。攻擊所造成的傷害提高，受到攻擊的傷害降低",15718,0,1,1,16,0,False,False,False,False,True,False,False,True,True,100,False,False,False,30,2,False,0,False,False,0,0,False
1004,"出血毒","中了出血毒，體力逐漸減少。積累檔數過多會陷入無法戰鬥狀態",18561,8,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,300,10,False,0,False,False,0,23,False
1005,"物抗立場","由於力場的影響，受到物理攻擊的傷害大幅減少，受到魔法攻擊的傷害大幅增加",15709,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,-99,0,False,0,False,False,0,0,False
1006,"魔抗立場","由於力場的影響，受到魔法攻擊的傷害大幅減少，受到物理攻擊的傷害大幅增加",15710,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,-99,0,False,0,False,False,0,0,False
1007,"無形","身體變得透明，無法看清行動",15642,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,True,1,0,False
1008,"哥布林藥劑：治癒","受到藥品影響，身體自愈能力上升。出血毒痊癒的同時令體力逐漸恢復",15716,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,False,False,False,300,0,False,0,False,False,0,0,False
1009,"緩慢青蛙化","逐漸變異為青蛙，積累檔數過多會被附加蛙變狀態",18641,8,1,2,17,0,False,False,False,False,False,False,False,True,False,0,False,False,False,0,0,False,0,False,False,0,0,False
1010,"拘束","無法做出任何行動",15545,0,1,2,17,0,False,False,True,True,False,False,False,True,True,100,False,False,False,0,9,False,0,False,False,3,0,False
1011,"劇毒","身中劇毒，自身所受的治療魔法效果降低，體力逐漸減少",18581,8,1,2,17,0,False,False,False,False,False,False,False,True,True,50,False,False,False,300,0,False,0,False,False,0,0,False
1012,"激昂","情緒激動，非常興奮",18601,8,1,1,16,0,False,False,False,False,False,False,False,False,False,200,False,False,False,80,0,False,0,False,False,0,0,False
1013,"逆轉","將白魔法的效果逆轉，使之擁有破壞之力",15691,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1014,"體力持續恢復","體力會隨時間逐漸恢復",12626,0,1,1,16,0,False,False,False,False,False,False,False,False,False,5,False,False,False,10,0,False,0,False,False,0,0,False
1015,"生生不息","獲得了短暫的生命，通過消耗積累的檔數能夠避免陷入無法戰鬥的狀態",18661,2,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1016,"傷害降低","攻擊所造成的傷害降低",18441,16,1,2,17,0,False,False,False,False,False,False,False,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
1017,"物理傷害提高","物理攻擊所造成的傷害提高",15050,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,False,False,False,10,0,False,0,False,False,0,0,False
1018,"物理傷害提高","物理攻擊所造成的傷害提高",18461,16,1,1,16,0,False,False,False,False,False,False,False,True,True,1,False,False,False,10,0,False,0,False,False,0,0,False
1019,"魔法傷害提高","魔法攻擊所造成的傷害提高",18481,16,1,1,16,0,False,False,False,False,False,False,False,True,True,1,False,False,False,10,0,False,0,False,False,0,0,False
1020,"算術：己方數","根據自身周圍己方人數的多少來強化自身能力",15693,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1021,"算術：高度1","被指定了高度1，在較低位置時會受到攻擊",15694,0,1,2,17,0,False,False,False,False,False,False,False,True,True,199,False,False,False,0,0,False,0,False,False,0,0,False
1022,"算術：高度2","被指定了高度2，在較高位置時會受到攻擊",15695,0,1,2,17,0,False,False,False,False,False,False,False,True,True,199,False,False,False,0,0,False,0,False,False,0,0,False
1023,"水屬性壓縮","身體附有被壓縮的水屬性乙太，效果時間結束時會產生水屬性攻擊",15696,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
1024,"雷屬性壓縮","身體附有被壓縮的雷屬性乙太，效果時間結束時會產生雷屬性攻擊",15697,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
1025,"水屬性耐性大幅降低","對抗水屬性的耐性有顯著降低",15698,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,-12,0,False,0,False,False,0,0,False
1026,"雷屬性耐性大幅降低","對抗雷屬性的耐性有顯著降低",15597,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,-12,0,False,0,False,False,0,0,False
1027,"最終體罰","得到接受體罰的命令，如果違反命令則會進一步接受神罰的制裁",18501,4,1,2,17,0,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,False,0,False,False,0,0,False
1028,"直接攻擊","可以直接進行攻擊",15652,0,1,1,16,0,False,False,False,False,False,False,False,True,True,40,False,False,False,0,0,True,0,False,False,0,0,False
1029,"最終判決α","被判α罪，接受判決",15699,0,1,2,17,0,False,False,False,False,False,False,False,False,False,197,False,False,False,20,0,False,0,False,False,0,0,False
1030,"最終判決β","被判β罪，接受判決",15700,0,1,2,17,0,False,False,False,False,False,False,False,False,False,197,False,False,False,20,0,False,0,False,False,0,0,False
1031,"終審：體力最大","得到「體力最大」的命令，如果違反命令則會進一步接受神罰的制裁",15701,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1032,"終審：體力最小","得到「體力最小」的命令，如果違反命令則會進一步接受神罰的制裁",15702,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1033,"終審：弱化狀態1","得到「弱化狀態1」的命令，如果違反命令則會進一步接受神罰的制裁",15703,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1034,"終審：弱化狀態2","得到「弱化狀態2」的命令，如果違反命令則會進一步接受神罰的制裁",15704,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1035,"終審：弱化狀態3","得到「弱化狀態3」的命令，如果違反命令則會進一步接受神罰的制裁",15705,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1036,"終審：判決α","得到「判決α」的命令，如果違反命令則會進一步接受神罰的制裁",15706,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1037,"終審：判決β","得到「判決β」的命令，如果違反命令則會進一步接受神罰的制裁",15707,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1038,"最終風葬","碰觸到正義旋風，受到風屬性的影響，來自正義旋風的傷害會有所增加",15708,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,False,False,False,0,0,False,0,False,False,0,0,False
1039,"光之決心","光之戰士堅定了自己的信念，突破了自身極限",15711,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,10,0,False,0,False,False,0,0,False
1040,"光之決心","光之戰士堅定了自己的信念，突破了自身極限",15711,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,10,0,False,0,False,False,0,0,False
1041,"光之決心","光之戰士堅定了自己的信念，突破了自身極限",15711,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,10,0,False,0,False,False,0,0,False
1042,"直接攻擊","可以直接進行攻擊",15652,0,1,1,16,0,False,False,False,False,False,False,False,True,True,40,False,False,False,0,0,True,0,False,False,0,0,False
1043,"直接攻擊","可以直接進行攻擊",15652,0,1,1,16,0,False,False,False,False,False,False,False,True,True,40,False,False,False,0,0,True,0,False,False,0,0,False
1044,"磁懸浮","受到磁力影響，懸浮在空中",15037,0,1,1,16,4,False,False,False,False,False,False,False,True,True,1,False,False,False,0,12,True,0,False,False,0,0,False
1045,"漸漸殭屍化","會漸漸變成殭屍",15728,2,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
1046,"劇毒","身中劇毒，自身所受的治療魔法效果降低，體力逐漸減少",18581,8,1,2,17,0,False,False,False,False,False,False,False,False,False,50,False,False,False,300,0,False,0,False,False,0,0,False
1047,"混亂","頭腦變得混亂，會向同伴發動攻擊",15603,0,1,2,17,0,False,False,False,True,False,True,True,False,False,100,False,False,False,0,0,False,0,False,False,0,0,False
1048,"直接攻擊","可以直接進行攻擊",15652,0,1,1,16,0,False,False,False,False,False,False,False,True,True,40,False,False,False,0,0,True,0,False,False,0,0,False
1049,"熱病","身體極度發熱，無論做出任何行動都會受到火屬性傷害",15647,0,1,2,17,19,False,False,False,False,False,False,False,True,True,99,False,False,False,100,0,False,0,False,False,0,23,False
1050,"經驗值加成","指導者和新人或回歸者組隊時，獲得經驗值會有所增加",16222,0,1,1,16,0,False,False,False,False,False,False,False,True,True,100,False,False,False,50,0,True,0,False,False,0,0,False
1051,"獵物","作為獵物被盯上了",15026,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1052,"風屬性耐性大幅降低","對抗風屬性的耐性有顯著降低",15721,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,-12,0,False,0,False,False,0,0,False
1053,"土屬性耐性大幅降低","對抗土屬性的耐性有顯著降低",15722,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,-12,0,False,0,False,False,0,0,False
1054,"受傷加重","受到攻擊的傷害增加",15020,0,1,2,17,0,False,False,False,False,False,False,False,True,True,50,False,False,False,10,0,False,0,False,False,0,0,False
1055,"拘束","無法做出任何行動",15545,0,1,2,17,0,True,False,True,True,False,False,False,True,True,10,False,False,False,0,0,False,0,False,False,3,9,False
1056,"模仿","自身前方的陸行鳥使用道具或能力時，發動與之相同的效果",16583,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,0,False,False,0,0,False
1057,"鳥羽結界","不受其他陸行鳥發動的結界效果影響",16584,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,True,0,False,False,0,0,False
1058,"超級衝刺","持續衝刺直到體力降至0",16585,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,True,0,False,False,0,0,False
1059,"攻防削弱","攻擊所造成的傷害降低，被攻擊時所受到的傷害增加",15040,0,1,2,17,0,False,False,False,False,False,False,False,True,True,50,False,False,False,-10,0,False,0,False,False,0,0,False
1060,"沉默","無法詠唱魔法",15005,0,1,2,7,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,22,False
1061,"傳送優惠","傳送所需要花費的金幣減少",16512,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,True,False,False,40,15,False,0,False,False,0,0,False
1062,"戰章過重","由於所持戰章數量太多而導致重量過重，防禦動作緩慢。受到攻擊的傷害會隨積累的層數的增加而增加",18681,10,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,12,0,True,0,False,False,0,0,False
1063,"魔法治療力降低","魔法治療力減弱",15059,0,1,2,17,0,False,False,False,False,False,False,False,True,True,50,False,False,False,-10,0,False,0,False,False,0,0,False
1064,"弱不禁風","受到攻擊時絕對會被擊飛",15723,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,2,0,False,0,False,False,0,0,False
1065,"祭品烙印","遠離被打下烙印的同伴時受到的傷害增加",15729,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1066,"邪龍的怨念","沾染了邪龍的怨念，積攢到8檔後會受到巨大傷害",18701,8,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
1067,"汙毒","身中汙毒，攻擊所造成的傷害降低，體力最大值降低",17001,2,1,2,17,0,False,False,False,False,False,False,False,True,True,100,False,False,False,-25,0,False,0,False,False,0,0,False
1068,"漸漸浸蝕","漸漸被敵人浸蝕，背向敵人可逐漸恢復",18721,4,1,2,17,20,False,False,False,False,False,False,False,False,False,200,False,False,False,300,13,False,0,False,False,0,0,False
1069,"浸蝕","被敵人浸蝕，遭到囚禁",15724,0,1,2,17,0,True,False,True,True,False,False,False,False,False,100,False,False,False,300,0,False,0,False,False,0,0,False
