key,0,1,2,3,4,5
20178,"紅玉海海參的一個白化亞種。據說曾有一位來自黃金港的商人看中了這種海參的稀有，認為它能帶來好運，付了一個堪比漁村整年收入的價格買下了一條白海參。",36555,520,10,613,True
20179,"只有魚肉呈現雪一樣白色的魚類才能被稱之為「鱈魚」。紅玉鱈以其喜好寒冷水域而廣為人知，為了尋找合適的水域，它們會隨著季節變動在紅玉海及無二江的淡水鹹水對沖水域中洄游。",36556,500,11,613,True
20180,"這種魚的魚身呈現鮮豔的藍色與黃色，頭部有羽冠一般的紋路。它的性格也如同花紋一般清高似君子，幾種魚混養時絕不會和其他魚在一起游動。",36557,520,11,613,True
20181,"這種魚的表皮和牙齒堅硬得就好像鎧甲，能夠抵抗大多數敵人。傳說它們是守護漁村的捕魚人所化，勇敢的捕魚人為了守護村子命喪於那些可惡海盜後，會化成這種魚回來繼續守護家園。",36558,520,12,613,True
20182,"有著鮮豔青藍色魚身的大型鯊魚。大青鯊棲息地範圍很大，它既會遠遊前往外海，也會穿梭在紅玉海的濕地中，有時你也能在海灣的腹地發現它的身影。",36559,527,12,613,True
20183,"海馬背部的鱗片受到了獄之蓋的高溫影響之後硬質化，形成了礦石質感的棘刺。這種海馬正如它的名字鏡仙衛一樣，會以它能抵禦尖牙的外殼來應對捕食者的威脅。",36560,510,10,613,True
20184,"這種魚的外觀神似東方神話中出現的，司掌福德圓滿的僧侶。在紅玉海沿岸的漁村中，一般會在逢年過節或遇到大喜事時燉這種魚以作慶祝。",36561,520,10,613,True
20185,"這種魚的身體就像鍋蓋一樣圓。雖然它們喜好聚集在海底熱水噴口附近，但到底只是一種生物，並不能用身體蓋住滾燙的熱水或岩漿。",36562,520,11,613,True
20186,"這種魚有著蒲扇狀的身形，游泳時會將薄膜覆蓋的附肢蜷縮起來收在身體兩側。遇到敵人時它會撐開薄膜，讓體型看起來更大，以此威嚇敵人。",36563,527,11,613,True
20187,"鮁魚是在西方被稱為鰆魚的那種魚的近親，它們洄游到東方海域形成了一個小種群，根據季節的變動改變自己的棲息地。",36564,510,12,613,True
20188,"人們認為這種魚漂亮的體色像是黃梅和雀鳥於是它有了現在的名字。每逢春季的產卵季節黃背若梅鯛就會成群結隊地出現在淺灘上，被人們親切地視為帶來春天的魚。",36565,510,12,613,True
20189,"這種魚主要棲息在薩維奈島的白濱村附近，作為食用魚廣受歡迎。白濱沙丁魚不論是油浸還是醃製都十分美味，是近東地區主要的出口產品之一。",36528,534,25,957,True
20190,"這種海參因為吸收了珊瑚礁特有的石灰質而得到了現在的鮮紅體色。紅海參一旦遇到危險就會噴射出內臟迷惑敵人，為自己創造機會逃跑。",36529,540,25,957,True
20191,"神通騎通過巨大的背鰭能夠敏銳地把握到水中乙太流的變化。接近繁殖期的時候，它會使用背鰭找到乙太最為濃厚的地區產卵。",36530,540,26,957,True
20192,"廣泛分布在薩維奈島近海地區的群島各地。與東方的石斑魚是近親，因為棲息在薩維奈島這樣一個宛若天堂的南國小島，才用了「樂園石斑魚」這個名字來讚美這片美麗的大海。",36531,534,26,957,True
20193,"冠上了總督之名的深海魚，外觀仿佛一條大蛇。人們覺得這種魚細長的魚身很像龍，於是根據「拉札罕總督的先祖曾經擊敗了巨龍」的傳說起了這個名字。",36532,534,27,957,True
20194,"人們讚歎著藍槍魚的美麗，稱它魚身的藍就是南洋美麗大海的藍。可惜它的魚皮在魚死後會迅速腐壞發黑，無法保住它美麗的顏色加工成產品。",36533,547,27,957,True
20195,"宛如海中的雲朵一般的水母。因為總督生活的宮殿被稱為雲使宮，所以這種雲朵般的水母，就叫做總督的輕歎了。",36534,547,25,957,True
20196,"人們認為這種魚搖曳著銀鱗在水中游泳的樣子，和拉札罕的酒館裡翩翩起舞的舞者一模一樣，因此得到了現在的名字。酒房舞者作為觀賞魚在各個巴扎裡都能賣出不錯的價錢。",36537,534,25,957,True
20197,"這種魚十分溫順，喜歡躲藏在岩石或者海藻的陰影裡。不但它柔軟雪白的魚肉能用於製作各種美食，它的肝和卵巢等內臟也均可做食用。",36536,547,26,957,True
20198,"這種魚由於其長壽，能活到至少50歲以上，而獲得了這個名字。在薩維奈島，長生魚被視為能保佑人長命百歲的祥瑞而廣受喜愛。",36539,547,26,957,True
20199,"往返於遠洋與薩維奈島之間的洄游魚，來到薩維奈島近海之後由於海水水溫的變化，魚身呈現鋼鐵一般的色彩，就好像鍊金術士的村落裡製作出來的合金似的，人們於是就管這種魚叫代米爾合金魚了。",36538,540,27,957,True
20200,"灰色真鯊外表兇猛，日常狀態下性格卻十分溫順，但它一旦受到襲擊就會盡顯鯊魚本色，變得十分兇猛好鬥。這種魚的魚鰭是一種非常珍貴的食材，許多捕魚人為此豁出性命狩獵灰色真鯊。",36547,560,27,957,True
20201,"薩維奈當地人認為這種蝦是從聖仙阿迦瑪留下的手印裡爬出來的，因此有驅邪的效果。既因為對聖仙阿迦瑪的信仰，也因為其驅逐邪祟的能力，這種蝦在薩維奈當地廣受民眾喜愛。",36540,540,25,957,True
20202,"頭部鮮紅，尾部則帶有黑白斑紋的熱帶魚。在當地傳說中，有一位僧侶喝醉了酒紅頭赤面地跌進了摩耶幻泉，他淹死之後就投生成了這種魚。",36541,547,25,957,True
20203,"僧侶銀刀的魚身纖薄，大而彎曲。人們看它像是寺院的僧兵攜帶的大彎刀，於是給它起了這個名字。 它在摩耶幻泉水底游泳的樣子，就好像在水中沉沉浮浮的銀刀。",36542,540,26,957,True
20204,"因為這種魚聚集在一起游泳的樣子就好像庵摩羅果在水中漂浮，因而得到了這個名字。這種魚還會把魚卵含在口中直到孵化，這個過程就和庵摩羅果的種子從果實發芽時一模一樣。",36543,547,26,957,True
20205,"摩耶根魚細長的魚身蜿蜒扭曲時，就好像雨林樹木的根系伸進了水裡一樣，它們就主要靠這種特殊的外觀擬態成樹根游泳捕獵。又及，這種魚用樹枝點火直接烤了就很好吃。",36544,534,27,957,True
20206,"這種魚渾身布滿了大眼睛一般的複雜花紋，在黑暗中它的鱗片還略帶一點金屬色的光澤。在熱帶的池水沼澤中悠然生活的這種魚，有時能漲到好幾星碼那麼大。",36545,554,27,957,True
20207,"這種小螃蟹能夠擬態成海底岩石陰影裡的小石子。它的外殼十分的厚，幾乎沒有什麼可以用於食用的地方，不過烹製後卻能煮出很不錯的湯，因此被海賊們用做一種調料。",36566,534,10,613,True
20208,"這種魚的魚身細長帶有些許斑點，乍一看很容易誤以為它是蝦。不過它的頭部比起蝦，要更像是蛙類。甲人族會捕捉這種魚進行占卜，看誰捉的魚斑點最多就可以占卜出誰的戀愛好事離得最近。",36567,540,10,613,True
20209,"這種體色深紅的魚有著跟其他魚明顯不同的更高的菱形身體。在水中聚集游泳時就像是屋頂整整齊齊的磚瓦，很是受到捕魚人的喜愛。",36571,547,11,613,True
20210,"從琉璃洋到紅玉海這種魚的棲息地遍布四海，在各地都有著不同的名字。魚肉的口味雖然比較清淡，但口感非常不錯。它們口味濃郁的魚卵也很受歡迎。",36569,540,11,613,True
20211,"仙人座和甲人族常用的坐騎斑鰩是近親。人們認為一定是仙人才會乘坐這種有著白而通透體色的坐騎，因而把它們的出現視為一種神跡。",36570,554,12,613,True
20212,"螺旋狀的牙齒密佈於螺旋狀的下顎上，它就一直大張這永遠閉不上的嘴，揮舞著圓鋸一般的下顎橫行於水中，擊倒對手吞食對方。",36581,560,12,613,True
20213,"這種魚雖然是海馬的近親，但身體沒有凹凸，反而呈一個直筒狀。它會像是近親一樣豎直著在海裡游泳，被認為它是在擬態成海藻。",36572,540,10,613,True
20214,"主要生活在珊瑚礁水域中的體色鮮豔的魚。人們覺得它身上的花紋就像是絕鬼島的惡鬼披在身上的衣服，因而得名。",36575,554,10,613,True
20215,"這種魚魚身為菱形，較薄，面向海水的一面呈茶褐色，面向海底的一側腹部呈白色。和同種的近親相比體型要大出不少，能達到5星碼。",36574,534,11,613,True
20216,"這種魚的全身覆蓋著骨質的凸起，腹鰭演化成了吸盤狀。奧薩德圓鰭魚不太擅長游泳，主要靠形狀奇特的腹鰭吸附在海底的岩石上生活。",36577,560,11,613,True
20217,"在東方傳統神話中，神之國的眾神們建造第一座神廟時就是借了這種鯊魚的鋸子。因此，工匠們都很喜歡這種鯊魚，認為它能保佑他們生產工作。",36576,554,12,613,True
20218,"時刻都在盯著獵物為了捕獵而奔走不息的魚，它有時甚至會吃下和自己一樣長的魚或者有堅硬外殼的甲殼類生物。它美麗的魚鰭能在游動中體會到水中乙太的細微差別。",36579,547,12,613,True
20219,"同類近親的毒袋被蘇打魨裝滿了堆積在鹽湖湖底的碳酸鹽。這種魚風乾之後可以作為乾燥劑使用。按照基拉巴尼亞地區的習俗，安葬先人時會把蘇打魨幹放進棺槨中。",36582,540,19,621,True
20220,"它巨大的胸鰭專門進化出來就是為了能在不同鹽分的水層中游泳。鑽石刀像是根本不會被鹽湖的水壓影響一般，游得好像是忍者扔出去的飛刀一樣快。",36583,547,19,621,True
20221,"純白的鹽析出之後覆滿了它扁平的體表，它就靠這些鹽擬態成了湖底的岩石。因為它身上結滿了大大小小的結晶，恍若許多珍珠鑽石，因而被當地人稱為王妃的珠扇。",36584,547,20,621,True
20222,"魚身呈白色帶有黑色的斑紋，白豹鰻就像是鹽湖底的獵食猛獸般來去如風。不幸的是生活在漆黑湖底的它視力不佳，其實很難找到理想的獵物。",36585,534,20,621,True
20223,"吸收了鹽湖中豐富的礦物質長成了巨大體型的魷魚。它的肉因為營養豐富而備受當地高地之民的喜愛，唯一阻止人們品嘗它的缺點就是太鹹了，猶豫！",36586,534,21,621,True
20224,"為了能在昏暗的湖底找到獵物，這種魚的雙眼長在突出頭部的外側，以此得到了更加廣闊的視野。在鹽湖裡沒有白金錘頭鯊找不到的獵物，它是當之無愧的鹽湖掌控者。",36587,554,21,621,True
20225,"這種魚黑白兩色的身體帶有一些淺藍色的斑點，在靠近眼睛的部分還有一塊顯眼的黑斑，這塊黑斑被認為是它收集並且儲存乙太的器官。",36568,510,11,613,True
20226,"讓人想起武士頭盔的怪異頭部骨骼是它的主要特徵之一。據說曾經有一位武士突發奇想，真的拿了它的頭骨來當頭盔，結果被刀一下就劈成了兩半。",36578,520,12,613,True
20227,"它主要藏身在沙礫和珊瑚礁之間，偶爾露出頂端帶著白色箭頭花紋的頭部私下觀察。比起狆鰻來，可能還是這種魚更加像是傳說中的犬種「狆」。",36573,527,10,613,True
20228,"這種兇猛的古代魚因為其銳利的牙齒而得到了現在的名字。它強而有力的衝刺能幫助它以極快的速度衝出海面，宛如飛翔一般抓住獵物。這種獵物甚至包括飛行高度不夠的海鳥。",36546,554,27,957,True
20229,"主要棲息在海底，行動緩慢的鯊魚。鎧鯊作為一種深海魚皮膚比較堅硬，能幫助它頂住深海的水壓，但實際上並沒有硬到足以稱為鎧甲的程度。",36580,560,12,613,True
20230,"主要棲息在獵船島附近，喜歡生活在珊瑚礁等地方的小型熱帶魚。雄性一般生有鮮豔的藍色和黃色用於求偶，雌性則一般是接近黑色的晦暗保護色。",36535,560,25,957,True
20231,"",0,0,0,0,False
20232,"",0,0,0,0,False
20233,"",0,0,0,0,False
20234,"",0,0,0,0,False
20235,"",0,0,0,0,False
20236,"",0,0,0,0,False
20237,"",0,0,0,0,False
20238,"",0,0,0,0,False
20239,"",0,0,0,0,False
20240,"",0,0,0,0,False
20241,"",0,0,0,0,False
20242,"",0,0,0,0,False
20243,"",0,0,0,0,False
20244,"",0,0,0,0,False
20245,"",0,0,0,0,False
20246,"",0,0,0,0,False
20247,"",0,0,0,0,False
20248,"",0,0,0,0,False
20249,"",0,0,0,0,False
20250,"",0,0,0,0,False
20251,"",0,0,0,0,False
20252,"",0,0,0,0,False
20253,"",0,0,0,0,False
20254,"",0,0,0,0,False
20255,"",0,0,0,0,False
20256,"",0,0,0,0,False
20257,"",0,0,0,0,False
20258,"",0,0,0,0,False
20259,"",0,0,0,0,False
20260,"",0,0,0,0,False
20261,"",0,0,0,0,False
20262,"",0,0,0,0,False
20263,"",0,0,0,0,False
20264,"",0,0,0,0,False
20265,"",0,0,0,0,False
20266,"",0,0,0,0,False
20267,"",0,0,0,0,False
20268,"",0,0,0,0,False
20269,"",0,0,0,0,False
20270,"",0,0,0,0,False
20271,"",0,0,0,0,False
20272,"",0,0,0,0,False
30000,"",17835,290,30,134,False
30001,"",17836,290,30,134,False
30002,"",17951,260,30,614,False
30003,"",26744,425,30,134,False
30004,"",26745,425,30,134,False
30005,"",29573,290,30,817,False
30006,"",29574,290,30,817,False
30007,"",29578,290,30,817,False
30008,"",29579,290,30,817,False
30009,"",29581,290,30,817,False
30010,"",29589,290,30,817,False
30011,"",36611,560,30,957,False
30012,"",36612,560,30,957,False
