key,0,1,2,3,4,5,6,7,8
543,0,0,0,0,0,False,False,False,""
544,0,0,0,0,0,False,False,False,""
545,0,0,0,0,0,False,False,False,""
546,0,0,0,0,0,False,False,False,""
547,0,0,0,0,0,False,False,False,""
548,0,0,0,0,0,False,False,False,""
549,0,0,0,0,0,False,False,False,""
550,0,0,0,0,0,False,False,False,""
551,0,0,0,0,0,False,False,False,""
552,0,0,0,0,0,False,False,False,""
553,0,0,0,0,0,False,False,False,""
554,0,0,0,0,0,False,False,False,""
555,0,0,0,0,0,False,False,False,""
556,0,0,0,0,0,False,False,False,""
557,0,0,0,0,0,False,False,False,""
558,0,0,0,0,0,False,False,False,""
559,0,0,0,0,0,False,False,False,""
560,0,0,0,0,0,False,False,False,""
561,0,0,0,0,0,False,False,False,""
562,0,0,0,0,0,False,False,False,""
563,0,0,0,0,0,False,False,False,""
564,0,0,0,0,0,False,False,False,""
565,0,0,0,0,0,False,False,False,""
566,0,0,0,0,0,False,False,False,""
567,0,0,0,0,0,False,False,False,""
568,0,0,0,0,0,False,False,False,""
569,0,0,0,0,0,False,False,False,""
570,0,0,0,0,0,False,False,False,""
571,0,0,0,0,0,False,False,False,""
572,0,0,0,0,0,False,False,False,""
573,0,0,0,0,0,False,False,False,""
574,0,0,0,0,0,False,False,False,""
575,0,0,0,0,0,False,False,False,""
576,0,0,0,0,0,False,False,False,""
577,0,0,0,0,0,False,False,False,""
578,0,0,0,0,0,False,False,False,""
579,0,0,0,0,0,False,False,False,""
580,0,0,0,0,0,False,False,False,""
581,0,0,0,0,0,False,False,False,""
582,0,0,0,0,0,False,False,False,""
583,0,0,0,0,0,False,False,False,""
584,0,0,0,0,0,False,False,False,""
585,0,0,0,0,0,False,False,False,""
586,0,0,0,0,0,False,False,False,""
587,0,0,0,0,0,False,False,False,""
588,0,0,0,0,0,False,False,False,""
589,0,0,0,0,0,False,False,False,""
590,0,0,0,0,0,False,False,False,""
591,0,0,0,0,0,False,False,False,""
592,0,0,0,0,0,False,False,False,""
593,0,0,0,0,0,False,False,False,""
594,0,0,0,0,0,False,False,False,""
595,0,0,0,0,0,False,False,False,""
596,0,0,0,0,0,False,False,False,""
597,0,0,0,0,0,False,False,False,""
598,0,0,0,0,0,False,False,False,""
599,0,0,0,0,0,False,False,False,""
600,76801,1,24,1,0,True,False,False,"職業·特職：防護職業"
601,76802,1,24,2,0,True,False,False,"職業·特職：治療職業"
602,76803,1,24,3,0,True,False,False,"職業·特職：進攻職業"
603,76831,1,24,80,0,True,False,False,"職業·特職：刻木匠"
604,76832,1,24,81,0,True,False,False,"職業·特職：鍛鐵匠"
605,76833,1,24,82,0,True,False,False,"職業·特職：鑄甲匠"
606,76834,1,24,83,0,True,False,False,"職業·特職：雕金匠"
607,76835,1,24,84,0,True,False,False,"職業·特職：製革匠"
608,76836,1,24,85,0,True,False,False,"職業·特職：裁衣匠"
609,76837,1,24,86,0,True,False,False,"職業·特職：鍊金術士"
610,76838,1,24,87,0,True,False,False,"職業·特職：烹調師"
611,76839,1,24,90,0,True,False,False,"職業·特職：採礦工"
612,76840,1,24,91,0,True,False,False,"職業·特職：園藝工"
613,76841,1,24,92,0,True,False,False,"職業·特職：捕魚人"
614,76822,1,24,70,0,True,False,False,"職業·特職：劍術師"
615,76823,1,24,73,0,True,False,False,"職業·特職：格鬥家"
616,76824,1,24,71,0,True,False,False,"職業·特職：斧術師"
617,76825,1,24,74,0,True,False,False,"職業·特職：槍術師"
618,76826,1,24,76,0,True,False,False,"職業·特職：弓箭手"
619,76827,1,24,72,0,True,False,False,"職業·特職：幻術師"
620,76828,1,24,77,0,True,False,False,"職業·特職：咒術師"
621,76829,1,24,78,0,True,False,False,"職業·特職：秘術師"
622,76830,1,24,75,0,True,False,False,"職業·特職：雙劍師"
623,76804,1,24,10,0,True,False,False,"職業·特職：騎士"
624,76805,1,24,30,0,True,False,False,"職業·特職：武僧"
625,76806,1,24,11,0,True,False,False,"職業·特職：戰士"
626,76807,1,24,31,0,True,False,False,"職業·特職：龍騎士"
627,76808,1,24,40,0,True,False,False,"職業·特職：吟遊詩人"
628,76809,1,24,20,0,True,False,False,"職業·特職：白魔法師"
629,76810,1,24,50,0,True,False,False,"職業·特職：黑魔法師"
630,76811,1,24,51,0,True,False,False,"職業·特職：召喚師"
631,76812,1,24,21,0,True,False,False,"職業·特職：學者"
632,76813,1,24,32,0,True,False,False,"職業·特職：忍者"
633,76814,1,24,41,0,True,False,False,"職業·特職：機工士"
634,76815,1,24,12,0,True,False,False,"職業·特職：暗黑騎士"
635,76816,1,24,22,0,True,False,False,"職業·特職：占星術士"
636,76817,1,24,33,0,True,False,False,"職業·特職：武士"
637,76818,1,24,52,0,True,False,False,"職業·特職：赤魔法師"
638,76819,1,24,60,0,True,False,False,"職業·特職：青魔法師"
639,76820,1,24,13,0,True,False,False,"職業·特職：絕槍戰士"
640,76821,1,24,42,0,True,False,False,"職業·特職：舞者"
641,0,0,0,0,0,False,False,False,""
642,0,0,0,0,0,False,False,False,""
643,0,0,0,0,0,False,False,False,""
644,0,0,0,0,0,False,False,False,""
645,0,0,0,0,0,False,False,False,""
646,0,0,0,0,0,False,False,False,""
647,0,0,0,0,0,False,False,False,""
648,0,0,0,0,0,False,False,False,""
649,0,0,0,0,0,False,False,False,""
650,0,0,0,0,0,False,False,False,""
651,0,0,0,0,0,False,False,False,""
652,0,0,0,0,0,False,False,False,""
653,0,0,0,0,0,False,False,False,""
654,0,0,0,0,0,False,False,False,""
655,0,0,0,0,0,False,False,False,""
656,0,0,0,0,0,False,False,False,""
657,0,0,0,0,0,False,False,False,""
658,0,0,0,0,0,False,False,False,""
659,0,0,0,0,0,False,False,False,""
660,76151,1,25,1,0,True,False,False,"多瑪方城牌：一萬"
661,76152,1,25,2,0,True,False,False,"多瑪方城牌：二萬"
662,76153,1,25,3,0,True,False,False,"多瑪方城牌：三萬"
663,76154,1,25,4,0,True,False,False,"多瑪方城牌：四萬"
664,76155,1,25,5,0,True,False,False,"多瑪方城牌：五萬"
665,76156,1,25,6,0,True,False,False,"多瑪方城牌：六萬"
666,76157,1,25,7,0,True,False,False,"多瑪方城牌：七萬"
667,76158,1,25,8,0,True,False,False,"多瑪方城牌：八萬"
668,76159,1,25,9,0,True,False,False,"多瑪方城牌：九萬"
669,76160,1,25,10,0,True,False,False,"多瑪方城牌：一筒"
670,76161,1,25,11,0,True,False,False,"多瑪方城牌：二筒"
671,76162,1,25,12,0,True,False,False,"多瑪方城牌：三筒"
672,76163,1,25,13,0,True,False,False,"多瑪方城牌：四筒"
673,76164,1,25,14,0,True,False,False,"多瑪方城牌：五筒"
674,76165,1,25,15,0,True,False,False,"多瑪方城牌：六筒"
675,76166,1,25,16,0,True,False,False,"多瑪方城牌：七筒"
676,76167,1,25,17,0,True,False,False,"多瑪方城牌：八筒"
677,76168,1,25,18,0,True,False,False,"多瑪方城牌：九筒"
678,76169,1,25,19,0,True,False,False,"多瑪方城牌：一索"
679,76170,1,25,20,0,True,False,False,"多瑪方城牌：二索"
680,76171,1,25,21,0,True,False,False,"多瑪方城牌：三索"
681,76172,1,25,22,0,True,False,False,"多瑪方城牌：四索"
682,76173,1,25,23,0,True,False,False,"多瑪方城牌：五索"
683,76174,1,25,24,0,True,False,False,"多瑪方城牌：六索"
684,76175,1,25,25,0,True,False,False,"多瑪方城牌：七索"
685,76176,1,25,26,0,True,False,False,"多瑪方城牌：八索"
686,76177,1,25,27,0,True,False,False,"多瑪方城牌：九索"
687,76178,1,25,28,0,True,False,False,"多瑪方城牌：東"
688,76179,1,25,29,0,True,False,False,"多瑪方城牌：南"
689,76180,1,25,30,0,True,False,False,"多瑪方城牌：西"
690,76181,1,25,31,0,True,False,False,"多瑪方城牌：北"
691,76182,1,25,32,0,True,False,False,"多瑪方城牌：白"
692,76183,1,25,33,0,True,False,False,"多瑪方城牌：發"
693,76184,1,25,34,0,True,False,False,"多瑪方城牌：中"
694,76185,1,25,35,0,True,False,False,"多瑪方城牌：五萬（赤寶牌）"
695,76186,1,25,36,0,True,False,False,"多瑪方城牌：五筒（赤寶牌）"
696,76187,1,25,37,0,True,False,False,"多瑪方城牌：五索（赤寶牌）"
697,0,0,0,0,0,False,False,False,""
698,0,0,0,0,0,False,False,False,""
699,0,0,0,0,0,False,False,False,""
700,0,0,0,0,0,False,False,False,""
