key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2162752,4879635,0,0,22,1200,1659,46,81622,81122,"藍霧","聽某位工作員所說的傳聞。即使到現在也沒有適應那種藍色的霧氣，不過霧散天晴的時候，翹掉工作到高處遙望溪谷真的是一種不錯的享受。","北薩納蘭的溪谷地帶是在艾歐澤亞數一數二的青磷水儲存地。在獲取青磷水的時候產生的氣體，使得周邊被藍霧籠罩，也因此成為了此地的景點。",81453,False
2162753,4879636,0,0,22,800,1159,46,81623,81123,"勞班緩衝地","聽某位士兵所說的傳聞。即使雲層密布之時，衛月的爪痕也依舊攝人心魄。站崗放哨時一定要針對那裡仔細檢查。","趁著第七靈災混亂之際，帝國軍向北薩納蘭發起了進攻，然而恆輝隊的勞班局長卻在戰力處於劣勢的狀況下依舊奮戰到底，終於成功守住了青磷精煉所。戰後，兩陣營之間的中間地帶便被稱作勞班緩衝地。",81453,False
2162754,4879637,0,0,22,1800,459,46,81624,81124,"艾瑪吉娜秘銀廢礦","聽某位冒險者所說的傳聞。之前曾被一群可疑的傢伙抓到過，後來在大霧的掩護下，通過圍欄柱子壞掉的地方逃了出來。","在20年前左右被放棄的廢礦。這裡的秘銀礦脈曾經非常豐富，是為艾瑪吉娜礦山公司帶來「秘銀熱」的重要舞台，可惜後來礦脈逐漸枯竭，最終被放棄了。現在，這裡則變成了邪教集團「最後之民」的秘密基地。",81453,False
2162755,4879638,0,0,22,1700,1759,63,81651,81151,"劍峰","聽某位技術工所說的傳聞。整備作業經常要忙到太陽落山，完全沒有欣賞周圍景色的空閒。","矗立於庫爾札斯中央高地的高峰。據正教的聖典記載，戰爭女神哈羅妮揮劍刺入天空，從而將天界與地面徹底隔離。不過由於衛月的碎片刺入了山間，使得這把利劍的劍刃有些變形了。",81454,False
2162756,4879639,0,0,22,1800,459,63,81652,81152,"阿德內爾占星台","從酒館聽到的傳聞。一不小心從高處掉了下來，本以為死定了，卻被吊燈救了一條命，真是九死一生。","配備有全艾歐澤亞最大天體望遠鏡的占星台。在觀測天體運動的同時也承擔著預測龍族動向的工作。據說占星台的名字來源於伊修加德歷史上最偉大的占星學家。",81454,False
2162757,4879640,0,0,22,800,1159,63,81653,81153,"龍族遺骸","聽某位騎兵所說的傳聞。每次看到那條屍體時，無論天氣多麼寒冷，都會立刻想到用弩炮貫穿巨龍的瞬間，頓時就會熱血沸騰了。","被白雲崖前哨的對龍弩炮打下的龍族的遺骸。在庫爾札斯的嚴寒氣候中結冰，基本沒有腐爛。遠遠看去還以為是一隻龍在雪中沉睡。",81454,False
2162758,4879641,0,0,22,500,759,63,81654,81154,"皇都伊修加德","聽某位騎兵所說的傳聞。故鄉的城堡聳立在蒼天之下，遙遙望去，心頭的信念會變得更加堅定，無論前方的戰鬥多麼嚴峻，我們也不能捨棄保家衛國的決心。","伊修加德是一座宗教城邦。為了防範龍族的襲擊，城牆不但分為多個等級，上面還布有多重魔法屏障，同時成群的高聳尖塔上都設有對龍弩炮。因為伊修加德正教的教皇居住於此，所以此地也被稱為皇都。",81454,False
2162759,4879642,0,0,22,1700,1759,63,81655,81155,"巨石丘","聽某位騎兵所說的傳聞。就算是巨大無比的赤色岩石，在這裡也能看到其完整的全貌。","劍峰山麓的廣闊山丘，過去有很多巨大的岩石點綴於此，因此得名「巨石丘」。靈災之後，原本覆蓋於衛月外殼上的暗物質附著在這片山丘上，形成了一種新的奇妙岩石。",81454,False
2162760,4879643,0,0,22,1800,459,63,81656,81156,"戰爭神秘石","聽某位騎兵所說的傳聞。站在神聖的秘石之前能夠感受到來自天空的視線。渾身都會緊張得無法自控。","顯現出戰爭神哈羅妮的神印的神聖之石。對尊崇哈羅妮為主神的伊修加德正教來說，這塊秘石所在的洞穴是重要的聖地。因此，他們在這裡建造了秘石塔，嚴加看守。",81454,False
2162761,4879644,0,0,22,800,1159,63,81657,81157,"披雪大冰壁","聽某位調查員所說的傳聞。可能只有留在這邊的人才會認為那裡是西方的盡頭吧。即使是晴朗的日光，也無法令凍結的淚水融化。","第七靈災引發的屬性變動，使得庫爾札斯地區以異常的速度變成了冰天雪地。僅僅5年的時間，奔流江和雙子池的水便被冰結，形成了擎天的大冰壁。同時通往庫爾札斯西部的陸路也被隔斷了。",81454,False
2162762,4879645,0,0,22,1200,1659,63,81658,81158,"巨龍首營地","聽某位騎兵所說的傳聞。每次上屋頂除雪都是重體力勞動，不過視野開闊倒是很不錯的回報。讓白色的屋頂變回原本的綠色是我們持續不斷的任務。","守衛皇都伊修加德的據點。名門福爾唐家的騎兵團駐守於此，對龍族和異端者、還有來自東方的入侵者鳥人族保持著警戒。據點的名字來自於附近的一塊酷似龍頭的巨大岩石。",81454,False
2162763,4879646,0,0,22,500,759,63,81659,81159,"鋼衛塔","從酒館聽到的傳聞。想要知道鋼衛塔的情況，需要從塔的下方小心翼翼地觀察。","對龍城塞，但現在已被破壞。這座塔原本和西方的石衛塔遙相呼應，共同構成了伊修加德的防衛雙壁。但在黃龍斯瓦拉率領的龍族攻勢下化作了一片廢墟，現在只留下了一部分的外牆。",81454,False
2162764,4879647,0,0,22,1200,1659,67,81701,81201,"帝國中央堡","聽某位逃兵所說的傳聞。基地的內部設有轉運站，每天都能看到很多物資進進出出。","加雷馬帝國軍的資源採掘據點。當初奈爾率領第七軍團在這裡建立起了帝國軍新堡，靈災之後新堡被第十四軍團改造成了現在的中央堡。在基地內部還鋪有運送礦石的鐵路，以及「魔列車」的停車場。",81455,False
2162765,4879648,0,0,22,1800,459,67,81702,81202,"水晶塔","聽某位冒險者所說的傳聞。從草木都結晶化了的地方，能夠看到一座水晶組成的擎天柱。","在第七靈災中突然出現在地表上的水晶巨塔。根據學術組織聖寇伊納克財團的調查，這座塔本來是古代亞拉戈文明製造的能量收集裝置，曾被稱作「希爾科斯塔」。",81455,False
2162766,4879649,0,0,22,1200,1659,67,81703,81203,"早霜頂","聽某位冒險者所說的傳聞。大規模結晶化現象使得這片地區變成了青藍色。站到水晶上的視野非常不錯。","飛空戰艦阿格里俄斯號的墜落導致這片地區出現了大規模的結晶化現象。甚至草木都變成了結晶的形態，在這裡行走會聽到腳下傳來的哢嚓哢嚓聲，仿佛走在寒霜之上。",81455,False
2162767,4879650,0,0,52,1700,1759,67,81704,81204,"密約之塔","從酒館聽到的傳聞。阿格里俄斯號很值得一看，不過湖邊很危險，爬到樹上才能夠安心眺望。","加雷馬帝國軍的飛空戰艦阿格里俄斯號墜落於此，艦首向下沒入了湖中，宛如一尊巨塔。古時起就守護著銀淚湖的塵世幻龍的屍體則纏在這艘戰艦上面。",81455,False
2162768,5927558,50,50,22,0,0,0,81751,81251,"隼巢","位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
","位於庫爾札斯西部高地的由哨兵的營房發展而來的山村。因第七靈災後氣候急劇變冷導致多數居民被凍死，傷亡慘重。曾經為了戒備龍族襲擊，村中有馴鷹人常駐並飼養了許多白隼，村名由此而來。",81454,False
2162769,5927559,50,50,22,0,0,0,81752,81252,"交匯河營地","位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
","伊修加德的騎兵團曾經駐紮的露營地。曾經是配備了乙太之光的據點，但靈災後被廢棄了。因坐落於庫爾札斯河和奔流江的交匯處，名字中也體現了河流交匯之處的意思。",81454,False
2162770,5927560,50,50,22,0,0,0,81753,81253,"臥龍島","位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
","坐落在已凍結成冰的灰燼池上的島嶼。傳說為了鎮壓強大的龍族，教皇廳的法術團用魔法將其催眠，不知何時其周身被灰燼覆蓋化作岩石，最終成為了一座島嶼。",81454,False
2162771,5927561,50,50,22,0,0,0,81754,81254,"暮衛塔","位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
","伊修加德的對龍要塞暮衛塔。尤埃爾默里克指揮官曾率領狄蘭達爾家的騎兵團在此駐紮，但在靈災時城牆的一部分崩塌了。之後因氣候急劇變冷導致暮衛塔被冰封鎖，如今已經成為了魔物的巢穴。",81454,False
2162772,5927562,50,50,22,0,0,0,81755,81255,"戈爾加涅牧場","位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
","侍奉於狄蘭達爾家的騎士戈爾加涅建造的牧場。據說他作為狄蘭達爾家長男的武術老師為培養愛徒傾注了心血，在愛徒失蹤後萬念俱灰決定引退，之後建造了這座牧場。",81454,False
2162773,5959933,50,50,22,0,0,0,81756,81256,"鐵杉村","位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
","位於庫爾札斯西部高地的廢村。從前是以周邊林業為生的樵夫們居住的村落，靈災後因氣候急劇變冷而人去樓空。「鐵杉村」的村名源於此地區特有的鐵杉。",81454,False
2162774,5959936,50,50,22,0,0,0,81757,81257,"大腳雪人居所","位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
","大腳雪人的居所。由於漏鬥形的山崖可以抵禦寒風侵襲，大腳雪人便自然而然地聚集到了這裡。不過似乎至今還沒有強大的頭領出現，雖然聚集在一起但並不團結，依舊保持個體的自由行動。",81454,False
2162775,5927563,50,50,22,0,0,0,81801,81301,"唯一腦窟穴","位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。","優秀的狩獵民族骨頜族居住的村落。其中遍布由分泌液與土的混合物建造而成的像是蟻穴的房屋。據說建築物中焚燒了特殊的香草，從煙囪中飄出的煙有驅趕龍族的效果。",81456,False
2162776,5927564,50,50,22,0,0,0,81802,81302,"不潔村落","位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。","疑似城市的遺跡。伊修加德教皇廳稱這是異端者勢力建造的不潔村落，毀滅於戰神哈羅妮降下的神罰。至於事實是否如教皇廳所言如今還沒有定論。",81456,False
2162777,5927565,50,50,22,0,0,0,81803,81303,"不潔三塔","位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。","被伊修加德正教視為魔女們建造的異端之塔。其中配備了可供人類和龍族停泊的設備，建築風格極為罕見。現在已經成為了龍族的居所。",81456,False
2162778,5927566,50,50,22,0,0,0,81804,81304,"悲歎飛泉","位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。","曾是坐落於索姆阿爾靈峰山腳的巨大古代建築物。如今已被破壞並被河流吞沒，是魔物和野獸的珍貴水源。龍族為了捕捉魔物和野獸也會在此出沒。",81456,False
2162779,5927567,50,50,58,0,0,0,81805,81305,"光輪祭壇","位於龍堡參天高地的某處。
在此處獻上祈禱，所見之景將被後世傳頌。","位於流淌著岩漿的徹悟岩窟底端的祭壇。擺放著依照龍族和人類女性雕刻而成的雕像，但人類女性雕像似乎在很久以前就遭到了破壞。從此垂直向上望去，可以看到浮在空中的索姆阿爾靈峰底部。",81456,False
2162780,5959938,50,50,22,0,0,0,81806,81306,"尾羽集落","位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。","獵人們的村落，他們為了捕捉野生陸行鳥而來到了秘境——陸行鳥之森。七天樹繁茂的樹冠擋住了盤旋在上空的龍族的視線，所以人類可以在此處生活。",81456,False
2162781,5959940,50,50,22,0,0,0,81807,81307,"索姆阿爾靈峰","位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。","坐落於西阿巴拉提亞山脈的艾歐澤亞最高峰。知曉死期的龍族會來到這裡，是龍族的終焉之地，也被稱為聖地。由巨大的水晶構成，從山腰到山頂都浮在空中，有種極致的美感。",81456,False
2162782,5927570,50,50,22,0,0,0,81815,81315,"莫古力之家","位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。","坐落於艾歐澤亞最高峰索姆阿爾靈峰峰頂的莫古力族的村落。雖然翻雲霧海算是龍族的領地，但當地的莫古力族與聖龍赫拉斯瓦爾格立下了盟約，所以可以在此地生活。",81456,False
2162783,5927571,50,50,22,0,0,0,81816,81316,"龍巢神殿","位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。","邪龍尼德霍格居住的龍巢。在邪龍的魔力的作用下，周邊被雷雲覆蓋無法輕易接近。尼德霍格在結束了數十年至一百年為周期的活動進入休眠期時，似乎會在此處沉睡。",81456,False
2162784,5927572,50,50,22,0,0,0,81817,81317,"惋惜之晶遺跡","位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。","名字中帶有一股哀傷之意的遺跡。被破壞的建築物有一半被水晶埋沒。從結晶量可以推測出，很可能曾有擁有七大天龍級別魔力的生命在此消逝……",81456,False
2162785,5927573,50,50,22,0,0,0,81818,81318,"天極白堊宮","位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。","坐落於聖龍赫拉斯瓦爾格領地的壯麗的宮殿。和聖龍立下盟約的雲海莫古力族會對此地進行維護，但還是敵不過千年的時光，建築漸漸風化。即便如此，這座建築依舊擁有著震撼人心的美麗。",81456,False
2162786,5927574,50,50,58,0,0,0,81819,81319,"人王像","位於翻雲霧海的某處。
在此處獻上祈禱，所見之景將被後世傳頌。","坐落在綠茵島相鄰浮島上的巨大的人物雕像。莫古力族似乎將此像的原型當做地上人類之王，將其稱為人王像。不過如今記錄早已丟失，不知此像究竟象徵何人。",81456,False
2162787,5959944,50,50,22,0,0,0,81820,81320,"書信之家","位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。","疑似很久很久以前人類與龍族合作建造的建築物，如今大半已化為瓦礫。因為建築物中到處刻有文字，所以當地的莫古力族將其稱為書信之家。據說千年前的遺物如今仍然遺落在那裡。",81456,False
2162788,5959946,50,50,22,0,0,0,81821,81321,"飛龍港","位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。","莫古力族傳說中的空中港口，有許多人為了騎乘雙足飛龍而來。建築物十分堅固，如今依然殘留了一部分，但居住在那裡的龍族幾乎全是會襲擊人類的邪龍眷屬。",81456,False
2162789,5927575,50,50,22,0,0,0,81851,81351,"雲頂營地","位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。","艾因哈特家的薔薇騎兵團駐紮的據點。為了從高空監視龍族而建立在浮島上的營地。配備了新造飛空艇捍衛者號，但因為故障不斷而毫無戰鬥力。",81457,False
2162790,5927576,50,50,13,0,0,0,81852,81352,"候鳥雲巢","位於阿巴拉提亞雲海的某處。
在此小憩，所見之景將被後世傳頌。","有一些候鳥會隨著季節變化往來於近東地域與艾歐澤亞,為了躲避嚴寒,那些怪鳥在這裡搭建了巢穴,它們在此產卵、養育後代。在雛鳥們學會飛行後便會離開巢穴向東飛去。",81457,False
2162791,5927577,50,50,22,0,0,0,81853,81353,"沃仙曦染","位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。","在水屬性水晶的作用下由大氣中的水分聚集而成的泉水。騎兵們發現這美麗的泉水後，覺得就如同吟遊詩人傳頌的傳說中的美景聖地「沃仙曦染」一般美麗，便以此為名稱呼下去。",81457,False
2162792,5927578,50,50,22,0,0,0,81854,81354,"魔窟離島","位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。","魔窟離島的名字在瓦努語中有著高處的聲音的意思。島上留有一座刻有莫古力族喜歡的圖案的石碑，但島上並沒有莫古力族的蹤影。不知這裡究竟擁有著怎樣的歷史。",81457,False
2162793,5927579,50,50,22,0,0,0,81855,81355,"落羽大房","位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。","瓦努族的聖地之一，據講述傳說的人所說，這裡曾飄落下雲神俾斯麥的羽毛。如今溫杜族長老的宅邸建立在此地作為其權利的象徵。",81457,False
2162794,5959948,50,50,22,0,0,0,81856,81356,"瓦納溫杜集落","位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。","瓦努族主要氏族溫杜族的根據地。「瓦納」在瓦努語中有「高處」的意思。當地居民認為越高的地方越容易將自己的聲音傳達給雲神，所以高海拔的地方對他們來說有著重要的意義。",81457,False
2162795,5959950,50,50,22,0,0,0,81857,81357,"亨格坩堝","位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。","位於阿巴拉提亞雲海東部有著奇怪形狀的浮島。在發現了這座浮島的伊修加德騎士眼中，這座浮島形狀和庫爾札斯地區的童謠中的魔女亨格所用的坩堝很像，便將其命名為亨格坩堝。現在是巨嘴鳥的棲息地。",81457,False
2162796,5927586,50,50,22,0,0,0,81808,81308,"宗匠大工房","位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。","曾是聚集了薩雷安工匠的大工房。此地曾經生產過乙太之光。但是如今被企圖獨佔知識的哥布林族科學家組織青藍之手佔領，似乎他們正在將此地改造成要塞。",81456,False
2162797,5927587,50,50,22,0,0,0,81809,81309,"薩雷安治學區","位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。","薩雷安轄區中沙利亞克河西岸的地區。曾經有許多研究員和學者聚集在此地區。聖茉夏娜植物園等研究以及教育機關也集中在此。曾經充滿了學術城邦的氣息。",81456,False
2162798,5927588,50,50,22,0,0,0,81810,81310,"先賢偉業紀念碑","位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。","為了紀念那些逝去的將知識傳承下去的先人們，為了銘記他們的偉業而建造的大石碑。上面銘刻了知識之都薩雷安的格言「知識不求人」以及歷代大賢人的名字。",81456,False
2162799,5927589,50,50,22,0,0,0,81811,81311,"知識神水瓶","位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。","沙利亞克河的大瀑布。阿巴拉提亞山脈的積雪溶化後成為了地下水，與山下無數的支流匯合流入低地形成一條大河。其名字由知識神沙利亞克擁有的可以生成知識之水的魔法水瓶而來。",81456,False
2162800,5927590,50,50,22,0,0,0,81812,81312,"迦巴勒幻想圖書館","位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。","殖民城市薩雷安為保管各地集聚的知識而建造的大圖書館。在大撤退時重要的資料都被帶回了北洋的祖國，不過現在地下的禁書庫中依舊保管著少量書籍。",81456,False
2162801,5959952,50,50,22,0,0,0,81813,81313,"奧恩原生林","位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。","延伸在龍堡內陸低地北部的原生林。水量豐富的沙利亞克河滋潤著當地的土地，保留了原汁原味的自然生態。如果想不經由龍堡參天高地前往薩雷安，就需要沿河而上穿過這片原生林。",81456,False
2162802,5959954,50,50,22,0,0,0,81814,81314,"聖茉夏娜植物園","位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。","薩雷安人建立的植物園的遺址。內部的溫室中栽培著從世界各地採集而來的植物和草木綱的魔物，人們在此進行各種各樣的學術研究。不過植物園在大撤退時被廢棄，現在沒有任何人在管理。",81456,False
2162803,5927581,50,50,22,0,0,0,81858,81358,"飛空戰艦格拉提翁號","位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。","加雷馬帝國第六軍團的旗艦。是與飛空戰艦阿格里俄斯號同型號的戰艦。受到冰神希瓦的拚死攻擊後，艦載青磷爐被帶有魔力的冰包裹住而陷入了無法航行的狀態。",81457,False
2162804,5927582,50,50,22,0,0,0,81859,81359,"無限迴廊","位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。","古代亞拉戈帝國的博物戰艦。為將這千年大帝國的遺產永遠地保存下來而建造了這艘戰艦。據說其內部保留著從日用品到最新軍用兵器等各種物品，甚至還有極其危險的魔科學產物。",81457,False
2162805,5927583,50,50,22,0,0,0,81860,81360,"對偶處刑台","位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。","被囚禁的七大天龍之中的暗龍提亞馬特。過去曾與光龍巴哈姆特一起在南方大陸生活，但在和亞拉戈帝國軍的戰鬥中敗北。至今依然在後悔將因反抗而死的光龍作為蠻神召喚出來。",81457,False
2162806,5927584,50,50,22,0,0,0,81861,81361,"魔科學研究所","位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。","古代亞拉戈帝國的研究設施。曾在這裡進行過封鎖龍族行動的拘束裝置的開發以及對蠻神封印系統的研究。也曾進行過對蠻神兵器的研究，研究所內部潛伏著許多被廢棄的實驗體。",81457,False
2162807,5927585,50,50,22,0,0,0,81862,81362,"螺旋港","位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。","阿濟茲拉配備的巨大港灣設施。由導航系統的解說得知，似乎是可以容納諸神黃昏級拘束艦等級的巨大艦艇的港灣設施。據說過去在設施中存在著更多的對接環。",81457,False
2162808,5959957,50,50,22,0,0,0,81863,81363,"隔離實驗島","位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。","位於魔大陸阿濟茲拉一角的浮島。整座浮島就是一個隔離未能達到魔科學部安全基準的危險合成生物的設施。根據記錄可知，這裡似乎曾經是進行作物品種改良的農業研究所。",81457,False
2162809,5959961,50,50,22,0,0,0,81864,81364,"重組實驗室","位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。","亞拉戈帝國魔科學部旗下的研究設施，進行了各種合成生物的開發。根據導航系統的解說可以得知，這裡以進行非常安全且獨特的實驗而備受好評，但卻讓人禁不住對此番言論深表懷疑。",81457,False
2162810,6139045,50,50,34,0,0,0,81758,81258,"征龍像","位於庫爾札斯西部高地的某處。
在此處勉勵自己，所見之景將被後世傳頌。
","為稱頌初代蒼天之龍騎士——征龍將哈爾德拉斯而建造的巨大石像，是由女雕刻家佩瑟勒耗費晚年30餘年的時間製造而成的傑作。其藝術技巧和歷史價值之高，直到其建成後150餘年的今天，依然無出其右。",81454,False
2162811,6139049,50,50,22,0,0,0,81759,81259,"黑鐵大橋","位於庫爾札斯西部高地的某處。
放眼望去，所見之景將被後世傳頌。
","作為連結皇都和暮衛塔的補給通路，由澤梅爾家建造而成的石吊橋。橋身以即使被龍族的吐息所灼燒也不會斷裂的黑鐵鎖鏈為材料，因此而得名「黑鐵大橋」。",81454,False
2162812,6139057,50,50,52,0,0,0,81760,81260,"龍涎","位於庫爾札斯西部高地的某處。
於此處靜坐，所見之景將被後世傳頌。","傳說是因為龍族所噴吐的灼熱吐息而形成的溫泉。在寒冷化逐漸加劇的如今，純天然溫泉已是十分稀少，所以常有野生生物為取暖而來到這裡。此外，該溫泉的療效也受到了騎兵們的青睞。",81454,False
2162813,6139066,50,50,23,0,0,0,81761,81261,"板岩連峰","位於庫爾札斯西部高地的某處。
在此地展示自己的存在，所見之景將被後世傳頌。
","此地由於可以採集到優質的粘板岩，故而得名「板岩連峰」。3年前，計劃在此地築起砲台陣地的澤梅爾家騎兵團與意圖阻止的毒龍庫耶列布希曾在此地展開過一場壯烈的激鬥。",81454,False
2162814,6140318,50,50,22,0,0,0,81822,81322,"寬慰河","位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。
","據當地獵人的說法，為了祭奠成為龍族犧牲品的野獸們，才將這條河命名為「寬慰之河」。而異端者們卻主張說這裡是用來撫慰曾經人類與龍族的訣別的場所。",81456,False
2162815,6140320,50,50,22,0,0,0,81823,81323,"自由腦窟穴","位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。
","由通稱「離群一族」的少數派骨頜族所建立的小型集落。「自由腦」指的即是精神沒有連結在一起的骨頜族。他們與精神互相連接的「同心一族」不同，個體之間有著各自的個性。",81456,False
2162816,6140322,50,50,22,0,0,0,81824,81324,"悄聲小道","位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。","古代道路的遺址，由於年久失修，過去由石材鋪設而成的道路半數已經化為了沙地路。由於踩在沙地路上發出的沙沙聲會驚動獵物，尾羽集落的獵人們才將此地命名為「悄聲小道」。",81456,False
2162817,6140325,50,50,22,0,0,0,81825,81325,"龍人路","位於龍堡參天高地的某處。
放眼望去，所見之景將被後世傳頌。","通往不潔三塔的大道。過去曾被叫做「德拉·艾拉」，在龍族的語言中意為「龍與人的街道」，代表著人類與龍族的共同繁榮。而在兩種族已然決裂的現如今，這個名稱已經失去了意義。",81456,False
2162818,6140655,50,50,58,0,0,0,81829,81329,"無名的龍雕像","位於翻雲霧海的某處。
在此處獻上祈禱，所見之景將被後世傳頌。","靜靜聳立於翻雲霧海一角的石像。建造該石像的原委和經過至今不明，只有一行以古伊修加德文字寫在其基部的銘文仍然隱約可見：「紀念雄壯的蒼藍之翼」。",81456,False
2162819,6140660,50,50,22,0,0,0,81830,81330,"人王遺跡","位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。","邪龍尼德霍格被人類所背叛，在狂怒之下造成巨大破壞的遺跡。居住於雲海的莫古力族認為這裡是「地上人類之王」居住過的遺址，至於是真是假就不得而知了。",81456,False
2162820,6140662,50,50,22,0,0,0,81831,81331,"最高大的樹","位於翻雲霧海的某處。
放眼望去，所見之景將被後世傳頌。","莫古力族認為這棵古樹是翻雲霧海所有樹木的「父親」。據推測，其樹齡至少超過1000年，早在人類與龍族的爭鬥開始前就一直守護著這片雲海了。",81456,False
2162821,6140665,50,50,22,0,0,0,81865,81365,"寒風島","位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。","位於尊杜集落西北方的小型浮島，瓦努族講述傳說的人稱其為「乘雲起風之島」。在過去人類和瓦努族有交流的時候，薔薇騎兵團的騎兵根據瓦努族的叫法，將該島命名為「寒風島」。",81457,False
2162822,6140675,50,50,22,0,0,0,81866,81366,"破碎脊骨","位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。","受到北方強烈季節風的侵蝕作用而形成的外形奇特的浮島。由於看上去像是怪物的骨骼一般令人毛骨悚然，因此在伊修加德騎兵之間都稱呼此島為「破碎的脊骨」。",81457,False
2162823,6140678,50,50,22,0,0,0,81867,81367,"起源島","位於阿巴拉提亞雲海的某處。
放眼望去，所見之景將被後世傳頌。","薔薇騎兵團的騎兵瑪麗埃勒在前往雲頂營地赴任時，在飛空艇甲板上從上空發現的一座心形浮島。她懷抱著「希望這裡能成為『戀人間愛的起源之地』」的想法，將該島命名為「起源島」。",81457,False
2162824,6140687,50,50,22,0,0,0,81826,81326,"沙利亞克大瀑布","位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。","沙利亞克河流向北方的奧恩原生林途中形成的宏偉瀑布。過去在學生之間曾經非常流行一種「極限游近大瀑布」的試膽比賽，但很快就因過於危險而被明令禁止了。",81456,False
2162825,6140689,50,50,22,0,0,0,81827,81327,"碩學之路","位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。","通往迦巴勒幻想圖書館的巨大石橋。受到第七靈災時發生的地殼變動影響而坍塌，現在已是殘垣斷壁。而在過去，曾有眾多司書、學生以及研究者通過這座橋往來於圖書館。",81456,False
2162826,6140691,50,50,22,0,0,0,81828,81328,"小刀石柱群","位於龍堡內陸低地的某處。
放眼望去，所見之景將被後世傳頌。","像小刀般尖銳的石柱林立的石柱群。起初由於地名過於直白，在薩雷安的學士之間引起了激烈的爭論。結果由於提案像當地的石柱數量一樣多，最終也沒能改名。",81456,False
2162827,6140698,50,50,22,0,0,0,81868,81368,"水晶增殖爐","位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。","旨在利用三鬪神的能力，將合成生物的生命能量結晶化，從而增殖水晶的幻之永久機關。這裡曾經進行過用生產出的水晶進而培養合成生物，通過循環來獲得無限力量的研究。",81457,False
2162828,6140704,50,50,22,0,0,0,81869,81369,"生體培養局","位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。","亞拉戈帝國魔科學部旗下的合成生物培養設施。該設施接收魔科學研究所等各地研究機關的各種「獨創性的委託」，培養各種各樣的實驗生物。與作為其附屬設施的人工誘變所相鄰接。",81457,False
