key,0,1,2,3,4,5,6,7,8,9,10,11
131360,8276336,759,596735,0,0,1,1,0,0,False,"","要前往多瑪飛地嗎？"
131361,8321517,921,596820,596819,0,46,1,0,0,False,"","要前往兒科病房嗎？"
131362,8322370,131,0,0,0,1,1,0,0,False,"","要離開兒科病房嗎？"
131363,8341503,814,0,0,0,1,1,0,0,False,"","要前往珂露西亞島嗎？"
131364,8367474,621,596931,0,0,1,1,0,0,False,"","要前往基拉巴尼亞湖區嗎？"
131365,8368019,919,596932,0,0,1,1,0,0,False,"","要前往燕鷗崖嗎？"
131366,8373584,351,0,0,0,1,1,0,0,False,"","要離開未明之間嗎？"
131367,8373588,351,0,0,0,1,1,0,0,False,"","要進入未明之間嗎？"
131368,8373708,814,0,0,0,1,1,0,0,False,"","要離開概念之間嗎？"
131369,8373710,918,596922,596923,0,48,1,0,0,False,"","要前往概念之間嗎？"
131370,7878732,844,596924,596925,0,47,1,0,0,False,"","要前往觀星室嗎？"
131371,8380784,895,0,0,0,1,1,0,0,False,"","要前往阿諾古的房間嗎？"
131372,8378564,895,0,0,0,1,1,0,0,False,"","要返回機械遺跡坑道嗎？"
131373,8380830,928,0,0,0,1,1,0,0,False,"","要前往人偶軍事基地嗎？"
131374,8380461,814,0,0,0,1,1,0,0,False,"","要前往珂露西亞島嗎？"
131375,8141780,418,0,0,0,1,12,0,0,False,"",""
131376,8406262,928,0,0,0,1,1,0,0,False,"","要前往侏儒山脈嗎？"
131377,8375872,927,0,0,0,1,12,0,0,False,"",""
131378,7878066,819,0,0,0,1,1,0,0,False,"","要從塔內離開前往水晶都嗎？"
131379,8460800,144,0,0,0,1,1,0,0,False,"","要離開廢棄宅邸嗎？"
131380,8461297,928,0,0,0,1,1,0,0,False,"","要前往地堡嗎？"
131381,8461299,928,0,0,0,1,1,0,0,False,"","要前往異星船艦嗎？"
131382,8461303,809,597187,597188,0,49,1,0,0,False,"","要前往廢棄宅邸嗎？"
131383,8509483,921,597190,0,0,1,1,0,0,False,"","要前往兒科病房嗎？"
131384,8509472,131,0,0,0,1,1,0,0,False,"","要離開兒科病房嗎？"
131385,8537326,140,0,0,0,1,1,0,0,False,"","要前往西薩納蘭嗎？"
131386,8547746,886,597163,0,0,1,1,0,0,False,"","要前往聖羅埃勒廣場嗎？"
131387,8568002,915,0,0,0,1,1,0,0,False,"","要前往甘戈斯嗎？"
131388,7933894,965,597244,0,0,1,1,0,0,False,"","要前往空無大地嗎？"
131389,8679245,133,597351,0,0,1,1,0,0,False,"","要前往彩蛋預言雞舍嗎？"
131390,8678856,133,597352,0,0,1,1,0,0,False,"","要離開彩蛋預言雞舍嗎？"
131391,8657746,919,597362,0,0,1,1,0,0,False,"","要前往燕鷗崖嗎？"
