key,0
156,"青磷引擎車是行駛在橫貫戰場的鐵軌上的列車。<hex:02100103>它會以高速行駛的狀態出現，<hex:02100103>並停靠在戰場中央區域的「載貨車站」。<hex:02100103>玩家可以通過佔領載貨車站，<hex:02100103>獲得青磷引擎車上裝載的「支援物資」。<hex:02100103><hex:02100103>【行駛中的青磷引擎車】<hex:02100103>若不慎被行駛中的青磷引擎車撞到，<hex:02100103>將會受到足已陷入無法戰鬥狀態的巨大傷害。<hex:02100103>軌道旁設定的「報警器」發出的聲響，<hex:02100103>代表著青磷引擎車即將通過。"
157,"■載貨車站<hex:02100103>用於停靠青磷引擎車的建築物。<hex:02100103>只有玩家能夠侵入載貨車站，<hex:02100103>機動兵器無法參與到這裡的戰鬥中來。<hex:02100103>載貨車站有「佔領」和「控制」兩種狀態。<hex:02100103><hex:02100103>【佔領】<hex:02100103>當青磷引擎車停靠在載貨車站時，<hex:02100103>車站中的「佔領區域」將會啟動。<hex:02100103>玩家可以通過停留在「佔領區域」來增加己方陣營的「佔領值」，<hex:02100103>佔領值達到最大時，就會進入到己方陣營的「佔領狀態」。<hex:02100103>「佔領值」的增加量會根據「佔領區域」內兩陣營的人數差進行變動。<hex:02100103>佔領的有效人數最多為4人，<hex:02100103>超過的人數將不會被計算在內，對「佔領值」的增加量也沒有影響。<hex:02100103>另外，「佔領區域」內的玩家會被賦予「堅定不移」狀態，<hex:02100103>造成的傷害大幅上升。<hex:02100103>靈活運用這一狀態來擊倒對手，減少「佔領區域內」敵方陣營的有效人數，<hex:02100103>可以更有效率地進行佔領。<hex:02100103><hex:02100103>【控制】<hex:02100103>載貨車站被佔領之後，佔領方可以增加對車站的「控制值」。<hex:02100103>「控制值」只會在佔領方的有效人數大於或等於敵方陣營的有效人數時增加，<hex:02100103>小於敵方有效人數時則不會增加。<hex:02100103>「控制值」達到最大時將會完全控制載貨車站，<hex:02100103>能夠獲得青磷引擎車上裝載的「支援物資」。<hex:02100103>對載貨車站的控制結束後，青磷引擎車將會駛離戰場，<hex:02100103>並在一段時間之後再度出現。<hex:02100103>再度出現時「佔領狀態」與「控制值」的累積量都會被初期化。"
158,"■支援物資<hex:02100103>支援物資共有4種，<hex:02100103>根據比賽經過的時間，青磷引擎車上裝載的支援物資會產生變化。<hex:02100103>比賽的前期到中期，支援物資會從「大容量青磷水罐」、「哥布式興奮劑」<hex:02100103>以及「哥布林坦克認證鑰匙」3種中隨機出現一種，<hex:02100103>而到了比賽後期將會只出現「哥布式豪華套組」這一種。<hex:02100103>支援物資根據種類不同產生的效果也不同，<hex:02100103>但不論哪種支援物資都能令得到的陣營「氣勢」提升。<hex:02100103><hex:02100103>【大容量青磷水罐】<hex:02100103>獲得該物資的陣營所有小隊各增加50「青磷水」。<hex:02100103><hex:02100103>【哥布式興奮劑】<hex:02100103>獲得該物資的陣營所有玩家「奮戰槽」提高到最大。<hex:02100103><hex:02100103>【哥布林坦克認證鑰匙】<hex:02100103>獲得該物資的陣營會從「核心」向南北兩條線路各出擊一台<hex:02100103>比一般的自走人偶要強大許多的「哥布林坦克」。<hex:02100103>「哥布林坦克」可以對破壞核心與防禦塔能起到很大作用。<hex:02100103><hex:02100103>【哥布式豪華套組】<hex:02100103>獲得該物資的陣營能夠得到「大容量青磷水罐」、「哥布式興奮劑」<hex:02100103>以及「哥布林坦克認證鑰匙」的所有效果。"
159,"傭兵"
160,"「哥布林傭兵」會在比賽開始一定時間後，<hex:02100103>隨機出現在南北方向的「南傭兵基地」或「北傭兵基地」其中一處，<hex:02100103>作為不屬於兩方陣營的中立角色，對靠近的玩家展開各種攻擊。<hex:02100103>但如果能順利與其結下「傭兵契約」，其將會成為我方陣營的得力助手。"
161,"【傭兵契約】<hex:02100103>結下傭兵契約的條件是，對哥布林傭兵造成的傷害<hex:02100103>超過對方陣營對其造成的傷害一定量。<hex:02100103>若在達成條件之前哥布林傭兵的體力值減為0，<hex:02100103>那麼此時則會直接與對其造成的傷害更高的一方陣營結下契約。<hex:02100103><hex:02100103>【傭兵出擊】<hex:02100103>結下傭兵契約後，哥布林傭兵會從成功結下契約陣營的「核心」出擊，<hex:02100103>與自走人偶相同，向對方的「防禦塔」與「核心」展開進軍。<hex:02100103>在「北傭兵基地」結下契約的哥布林傭兵會沿著北側路線進軍，<hex:02100103>而在「南傭兵基地」結下契約的哥布林傭兵則會沿著南側路線進軍。<hex:02100103>另外，結下契約的哥布林傭兵會被賦予「契約中」狀態，<hex:02100103>當此狀態倒數計時為0時契約將會結束，此時傭兵會離開戰場。<hex:02100103>離開戰場的哥布林傭兵在經過一段時間後會再次作為中立角色重新出現。"
162,"關於房屋"
163,"1. 什麼是冒險者住宅區？"
164,"冒險者住宅區是冒險者的活動據點，<hex:02100103>冒險者可以在這裡購買土地，建造房屋，或購買公寓房間。<hex:02100103>可購入的土地和公寓房間不受大國防聯軍所屬國的限制。<hex:02100103><hex:02100103>■冒險者住宅區<hex:02100103>　·利姆薩·羅敏薩的冒險者住宅區：海霧村<hex:02100103>　·格里達尼亞的冒險者住宅區：薰衣草苗圃<hex:02100103>　·烏爾達哈的冒險者住宅區：高腳孤丘<hex:02100103>　·黃金港的冒險者住宅區：白銀鄉<hex:02100103><hex:02100103>"
165,"2. 關於土地"
166,"要建造房屋需要先在冒險者住宅區內購買土地，<hex:02100103>要建造的房屋必須要和土地的面積大小相吻合，<hex:02100103>比如在小面積的土地上要建造小型住宅。<hex:02100103><hex:02100103>■房屋面積與對應可布置的傢具及庭具數量<hex:02100103>　·小面積土地為傢具200個、庭具20個。<hex:02100103>　·中面積土地為傢具300個、庭具30個。<hex:02100103>　·大面積土地為傢具400個、庭具40個。<hex:02100103><hex:02100103>"
167,"3. 購買或撤除土地"
168,"購買土地<hex:02100103>可以通過查看各塊土地前的「門牌」，<hex:02100103>確認那塊土地的價格。<hex:02100103><hex:02100103>可以使用金幣購買土地，土地在開始出售時的金額為最高金額，<hex:02100103>每過6個小時降價一次，但降價不會低於指定的最低金額。<hex:02100103><hex:02100103>可以以「個人」或「部隊」的形式購買土地，<hex:02100103>兩者需要的條件不同。<hex:02100103><hex:02100103>■個人購買土地的必要條件<hex:02100103>　1.　將任意職業升至50級。<hex:02100103>　2.　所屬黑渦團的情況下，軍銜需在「協漩尉」以上，<hex:02100103>　　　所屬雙蛇黨的情況下，軍銜需在「協牙尉」以上，<hex:02100103>　　　所屬恆輝隊的情況下，軍銜需在「協耀尉」以上。<hex:02100103><hex:02100103>■部隊購買土地的必要條件<hex:02100103>　1.　將任意職業升至50級。<hex:02100103>　2.　部隊等級到達6級，獲得「土地所有權」。<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>個人或部隊想要在白銀鄉購買土地，<hex:02100103>需要先完成主線任務「乘風破浪」。<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103><hex:02100103>撤除土地<hex:02100103>選擇「房屋」菜單中的「放棄土地」，即可將土地廢除。<hex:02100103>另外，在撤除土地時，購買土地時的費用不會被返還。<hex:02100103><hex:02100103>■撤除土地的條件<hex:02100103>　1.　撤除這片土地上的傢具、庭具。<hex:02100103>　2.　從房屋的倉庫中取出所有的傢具、庭具。<hex:02100103>　3.　拆除房屋。<hex:02100103><hex:02100103>"
169,"4. 自動撤除土地"
170,"為保證冒險者住宅區的土地不被浪費，<hex:02100103>若是房屋長期無人使用，那麼土地將會被自動撤除。<hex:02100103><hex:02100103>■自動撤除流程<hex:02100103>　1.　當房屋主人連續30天（地球時間）未進入過房屋，<hex:02100103>　　　那麼將會進入「自動撤除準備」的狀態。<hex:02100103>　2.　若房屋主人連續45天（地球時間）未進入過房屋，<hex:02100103>　　　那麼將會實行自動撤除。<hex:02100103><hex:02100103>在被自動撤除前，房屋主人中有人進入到房屋後，<hex:02100103>就可以解除「自動撤除準備」的狀態。<hex:02100103><hex:02100103>※如果是部隊房屋，那麼房屋主人為所有部隊成員。<hex:02100103>如果是個人房屋，那麼房屋主人為持有房屋的角色本身。<hex:02100103><hex:02100103><hex:02100103>自動撤除後的資產<hex:02100103>如果土地被自動撤除，<hex:02100103>在實行自動撤除後35天（地球時間）之內，<hex:02100103>可以從住宅區管理人那裡回收部分資產。<hex:02100103><hex:02100103>■可回收的資產<hex:02100103>　·購買土地時所花費金幣的百分之八十<hex:02100103>　·部分外部裝潢、內部裝潢、傢具和庭具<hex:02100103><hex:02100103>■可回收的角色<hex:02100103>　·部隊房屋：擁有「購買或廢棄土地」權利的角色<hex:02100103>　·個人房屋：個人房屋的所有者<hex:02100103>"
171,"5. 如何建造房屋"
172,"建造房屋需要「房產證書」。<hex:02100103><hex:02100103>房產證書分為幾個種類。<hex:02100103>如果所持房產證書和實際的土地面積、住宅區所在地有所差異，<hex:02100103>則無法建造房屋。<hex:02100103><hex:02100103>在持有房產證書的狀態下，<hex:02100103>在購入的土地上打開「房屋」菜單，<hex:02100103>選擇「建造房屋」，即可建造房屋。<hex:02100103><hex:02100103>"
173,"6. 關於傢具和庭具"
174,"在室內可以布置傢具，<hex:02100103>在室外可以布置庭具。<hex:02100103><hex:02100103>在持有傢具的狀態下，<hex:02100103>在購入的房屋內打開「房屋」菜單，<hex:02100103>選擇「布置傢具」，即可對傢具進行布置。<hex:02100103><hex:02100103>在持有庭具的狀態下，<hex:02100103>在購入的土地上打開「房屋」菜單，<hex:02100103>選擇「布置庭具」，即可對庭具進行布置。<hex:02100103><hex:02100103>傢具和庭具一經布置之後，<hex:02100103>便無法進行交易或拿到市場上出售。<hex:02100103><hex:02100103>另外，有一部分已經布置的傢具和庭具，<hex:02100103>在撤除時會被廢棄。<hex:02100103><hex:02100103>"
175,"7. 關於內部裝潢與外部裝潢"
176,"在購入的房屋內打開「房屋」菜單，<hex:02100103>選擇「更改內部裝潢配件」、「更改外部裝潢配件」，<hex:02100103>即可對內外裝潢進行變更。<hex:02100103><hex:02100103>■內部裝潢的種類<hex:02100103>　·內牆<hex:02100103>　·地板<hex:02100103>　·屋頂照明<hex:02100103><hex:02100103>■外部裝潢的種類<hex:02100103>　·房頂<hex:02100103>　·外牆<hex:02100103>　·窗戶<hex:02100103>　·房門<hex:02100103>　·門牌<hex:02100103>　·院牆<hex:02100103>　·房頂裝飾<hex:02100103>　·外牆裝飾<hex:02100103><hex:02100103>安裝上的建材可以在安裝新建材時進行替換，<hex:02100103>被替換下來的建材將被放入背包。<hex:02100103><hex:02100103>裝潢建材一經安裝之後，<hex:02100103>便無法進行交易或拿到市場上出售。<hex:02100103><hex:02100103>"
177,"8. 關於部隊工房"
178,"擴建部隊工房<hex:02100103>可以在部隊房屋中擴建部隊工房。"
179,"在部隊工房可以展開部隊合建工程，<hex:02100103>另外還可以建造飛空艇和潛水艇，探索人跡罕至的區域。<hex:02100103><hex:02100103>要想擴建部隊工房，必須要有足夠的金幣支付擴建費用。<hex:02100103>通過房屋內寫有「移動到其他房間」的門，<hex:02100103>就能進入部隊工房。<hex:02100103><hex:02100103><hex:02100103>撤除部隊工房<hex:02100103>如果不需要部隊工房了，也可以將它拆除。<hex:02100103>不過請注意，在拆除後，部隊工房的活動記錄會被全部刪除。<hex:02100103><hex:02100103>■撤除條件補充說明<hex:02100103>　·需要將飛空艇和潛水艇完全解體。<hex:02100103>　·拆除後不會返還擴建費用。<hex:02100103>　·在部隊工房展開的各項活動數據會全部被重置。<hex:02100103><hex:02100103>"
180,"9. 關於個人房間"
181,"增建個人房間<hex:02100103>可以在部隊房屋中增建隊員的個人房間。<hex:02100103>通過房屋內寫有「移動到其他房間」的門，就能進入個人房間。<hex:02100103><hex:02100103>■增建個人房間的必要條件<hex:02100103>　1.　將任意職業升至50級。<hex:02100103>　2.　所屬黑渦團的情況下，軍銜需在「協漩尉」以上，<hex:02100103>　　　所屬雙蛇黨的情況下，軍銜需在「協牙尉」以上，<hex:02100103>　　　所屬恆輝隊的情況下，軍銜需在「協耀尉」以上。<hex:02100103><hex:02100103><hex:02100103>撤除個人房間<hex:02100103>如果不需要個人房間了，也可以將它撤除。<hex:02100103><hex:02100103>■撤除個人房間的條件<hex:02100103>　1.　撤除所有傢具。<hex:02100103>　2.　從房屋的倉庫中取出所有的傢具。<hex:02100103><hex:02100103><hex:02100103>自動撤除個人房間<hex:02100103>在擁有「個人房間」的狀態下被所屬部隊除名後，<hex:02100103>該部隊成員的個人房間會被自動撤除。<hex:02100103><hex:02100103>如果個人房間被自動撤除，<hex:02100103>在實行自動撤除後35天（地球時間）之內，<hex:02100103>可以從住宅區管理人那裡回收部分資產。<hex:02100103><hex:02100103><hex:02100103>■可回收的資產<hex:02100103>　·部分傢具<hex:02100103><hex:02100103>■可回收的角色<hex:02100103>　·個人房間的所有者<hex:02100103><hex:02100103>"
182,"10. 關於公寓"
183,"公寓是在各冒險者住宅區為冒險者準備的個人居住設施。<hex:02100103><hex:02100103>■各冒險者住宅區內的公寓<hex:02100103>　·海霧村的公寓：中桅塔<hex:02100103>　·薰衣草苗圃的公寓：百合嶺<hex:02100103>　·高腳孤丘的公寓：娜娜莫大風車<hex:02100103>　·白銀鄉的公寓：紅梅御殿<hex:02100103><hex:02100103><hex:02100103>購買公寓房間<hex:02100103>購買公寓房間後，<hex:02100103>使用傳送功能可以直接移動到自己擁有房間的公寓。<hex:02100103>此外，還可以使用入口前的陸行鳥房。<hex:02100103><hex:02100103>■購買公寓房間時的必要條件<hex:02100103>　1.　將任意職業升至50級。<hex:02100103>　2.　所屬黑渦團的情況下，軍銜需在「協漩尉」以上，<hex:02100103>　　　所屬雙蛇黨的情況下，軍銜需在「協牙尉」以上，<hex:02100103>　　　所屬恆輝隊的情況下，軍銜需在「協耀尉」以上。<hex:02100103><hex:02100103><hex:024804F201FA03><hex:024904F201FB03>要想購買公寓「紅梅御殿」的房間，<hex:02100103>需要先完成主線任務「乘風破浪」。<hex:0249020103><hex:0248020103><hex:02100103><hex:02100103><hex:02100103>撤除公寓房間<hex:02100103>如果不需要公寓房間了，也可以將它撤除。<hex:02100103><hex:02100103>■撤除公寓房間的條件<hex:02100103>　1.　撤除所有傢具。<hex:02100103>　2.　從房間的倉庫中取出所有的傢具。<hex:02100103><hex:02100103>"
184,"11. 房屋共享"
185,"房屋共享是個人房屋擁有的功能，<hex:02100103>可以通過該功能，和自己的好友一起共享房屋功能。<hex:02100103>共享房屋功能的好友被稱為「室友」。<hex:02100103><hex:02100103>房屋主人可以最多設定3名室友，<hex:02100103>室友可以和2名房屋主人共享房屋功能。<hex:02100103><hex:02100103>可以從快捷指令的「房屋」中選擇住房設定，<hex:02100103>在「房屋共享設定」中登記「室友」，設定室友的許可權。<hex:02100103><hex:02100103>另外，房屋主人和室友均可以自行選擇解除房屋共享。<hex:02100103><hex:02100103>"
186,"12. 關於搬遷"
187,"關於搬遷<hex:02100103>「搬遷」是將房屋與土地整個轉移到其他土地上的機能。<hex:02100103>原房屋資產將轉移至搬遷目標土地。<hex:02100103><hex:02100103>■可進行搬遷的角色<hex:02100103>　·部隊房屋：擁有「購買或廢棄土地」權利的角色<hex:02100103>　·個人房屋：個人房屋的所有者<hex:02100103><hex:02100103>■搬遷費用<hex:02100103>　·搬遷時需要支付的購買土地金額為新土地的現售價減去30%的舊土地最低售價。<hex:02100103><hex:02100103>■以下財物將原封不動地保留至搬遷目標土地。<hex:02100103>　·個人房間、部隊工房<hex:02100103>　·房屋的內部裝潢<hex:02100103>※如果新房屋沒有舊房屋那麼多樓層的話，<hex:02100103>　消失樓層的內部裝潢也會隨樓層一起消失。<hex:02100103><hex:02100103>■以下財物將轉移到搬遷目標土地的倉庫<hex:02100103>　·已布置的傢具、庭具<hex:02100103>※如果東西太多倉庫裝不下，則無法搬遷。<hex:02100103><hex:02100103>■未收納於倉庫中的財物<hex:02100103>　·陸行鳥房及私用乙太之光會直接被布置到庭院中。<hex:02100103><hex:02100103>關於搬遷的補充說明<hex:02100103>在房屋主人連續30天以上未出現在房屋內的狀態下，<hex:02100103>無法進行搬遷。<hex:02100103><hex:02100103>另外，搬遷與房屋主人進入房屋相同，<hex:02100103>都會將房屋的自動撤除倒數計時刷新。<hex:02100103><hex:02100103>"
188,"13. 關於倉庫"
189,"在所有的房屋、個人房間、公寓中都可以使用「倉庫」<hex:02100103>來收納傢具與庭具。<hex:02100103><hex:02100103>■倉庫可收納的傢具庭具數量<hex:02100103><hex:02100103>　·個人房間：傢具100個。<hex:02100103>　·公寓房間：傢具100個。<hex:02100103>　·小面積土地：傢具200個、庭具20個。<hex:02100103>　·中面積土地：傢具300個、庭具30個。<hex:02100103>　·大面積土地：傢具400個、庭具40個。<hex:02100103><hex:02100103>■倉庫無法收納的庭具<hex:02100103>　·陸行鳥房<hex:02100103>　·私用乙太之光<hex:02100103><hex:02100103>關於倉庫的補充說明<hex:02100103>若將園圃與花盆存放於倉庫中，則其中的作物會停止生長。<hex:02100103>同理，轉輪台也會停止充能。<hex:02100103><hex:02100103>另外，如果房屋遭到自動撤除，<hex:02100103>則可以在撤除後35天內找住宅區管理人領回倉庫中的道具。<hex:02100103><hex:02100103>"
190,"14. 住宅區土地的狀態"
191,"冒險者住宅區的土地會顯示以下狀態。<hex:02100103><hex:02100103>■土地競拍中"
192,"■土地已售出，尚未建造房屋"
193,"■部隊房屋（可以出入房屋）/（不可出入房屋）<hex:02100103>　自己所在部隊的房屋（可以出入房屋）/（不可出入房屋）"
194,"■個人房屋（可以出入房屋）/（不可出入房屋）<hex:02100103>　自己的個人房屋（可以出入房屋）/（不可出入房屋）"
195,"■自己的共享房屋（可以出入房屋）/（不可出入房屋）"
196,"15. 亮度調節"
197,"可以調節房屋內的照明亮度。<hex:02100103><hex:02100103>部隊房屋、個人房屋以及個人房間的屋內照明亮度<hex:02100103>可以進行五個等級的調節。<hex:02100103><hex:02100103>可以在快捷指令的「房屋」中，<hex:02100103>選擇「調整照明」來調節亮度。<hex:02100103><hex:02100103>"
198,"16. 房屋宣傳"
199,"「房屋宣傳」是為房屋活動增加標籤進行宣傳的功能。<hex:02100103>可針對房屋活動設定最多3個標籤。<hex:02100103><hex:02100103>可以從快捷指令的「房屋」中選擇住房設定，<hex:02100103>在「房屋宣傳設定」中設定標籤。<hex:02100103><hex:02100103>設定好的標籤將會顯示在住宅區移動的列表、<hex:02100103>個人及公寓房間移動的列表<hex:02100103>以及住房資料上，用以宣傳房屋活動。<hex:02100103><hex:02100103>"
200,"關於功能傢具"
201,"製作設備"
202,"「製作設備」是布置在室內的傢具，<hex:02100103>可以支援生產活動。<hex:02100103>通過製作設備進行生產，可在生產過程中享受強化效果。<hex:02100103><hex:02100103>■設定數量<hex:02100103>可設定的製作設備數量與房屋的大小有關。<hex:02100103>　·個人房間：2個。<hex:02100103>　·公寓房間：2個。<hex:02100103>　·小面積土地：4個。<hex:02100103>　·中面積土地：6個。<hex:02100103>　·大面積土地：8個。<hex:02100103><hex:02100103>■製作設備的種類<hex:02100103>每種生產職業分別對應1種製作設備，一共有8種。<hex:02100103>　·刻木匠：木匠工作台<hex:02100103>　·鍛鐵匠：鐵匠工作台<hex:02100103>　·鑄甲匠：甲匠鍛造爐<hex:02100103>　·雕金匠：金匠工作台<hex:02100103>　·製革匠：革匠工作台<hex:02100103>　·裁衣匠：衣匠織布機<hex:02100103>　·鍊金術士：煉金工作爐<hex:02100103>　·烹調師：廚匠烹飪台<hex:02100103><hex:02100103>"
203,"園圃"
204,"「園圃」是可以種植和收穫作物的庭具。<hex:02100103>將園圃設定在購買的土地的室外即可開始進行作物種植。<hex:02100103><hex:02100103>■設定數量<hex:02100103>土地的大小會影響園圃的設定數量，但不限制園圃的種類。<hex:02100103>　·小面積土地：1個。<hex:02100103>　·中面積土地：2個。<hex:02100103>　·大面積土地：3個。<hex:02100103><hex:02100103>■地壟的數量<hex:02100103>「園圃」有三種大小，可根據種植作物的不同進行選擇。<hex:02100103>　·圓形園圃：4壟。<hex:02100103>　·方形園圃：6壟。<hex:02100103>　·高級園圃：8壟。"
205,"園圃的作用<hex:02100103>■播種<hex:02100103>每次播種都需要準備「土壤」。<hex:02100103>「土壤」的種類和品質會影響作物的優質率和收穫數量。<hex:02100103>作物種類不同，則成長速度和收穫時間也有所區別。<hex:02100103><hex:02100103>■施肥<hex:02100103>施肥可加速作物的成長。<hex:02100103><hex:02100103>■作物處理<hex:02100103>未經照料的作物將會枯萎。<hex:02100103>此時需要中斷種植過程，處理掉枯萎作物。<hex:02100103><hex:02100103>■作物收穫<hex:02100103>作物充分成長時便可以進行「收穫」。<hex:02100103><hex:02100103>■雜交<hex:02100103>將兩種作物種在相鄰的地壟裡，<hex:02100103>會有一定機率發生雜交，在收穫時得到新型的種子。<hex:02100103><hex:02100103>"
206,"盆栽"
207,"「盆栽」是設定在室內的傢具，可種植和園圃內相同的作物。<hex:02100103>但有些花只能種植在「盆栽」中，收穫後可作為製作裝備的素材使用。<hex:02100103><hex:02100103>■設定數量<hex:02100103>土地的大小會影響盆栽的設定數量，但不限制盆栽的種類。<hex:02100103>　·個人房間：2個。<hex:02100103>　·公寓房間：2個。<hex:02100103>　·小面積土地：2個。<hex:02100103>　·中面積土地：3個。<hex:02100103>　·大面積土地：4個。<hex:02100103><hex:02100103>盆栽的作用<hex:02100103>■播種<hex:02100103>每次播種都需要準備「土壤」。<hex:02100103>「土壤」的種類和品質會影響花與作物的優質率和收穫數量。<hex:02100103>作物種類不同，則成長速度和收穫時間也有所區別。<hex:02100103><hex:02100103>■施肥<hex:02100103>施肥可加速花和作物的成長。<hex:02100103><hex:02100103>■作物處理<hex:02100103>未經照料的作物將會枯萎。<hex:02100103>此時需要中斷種植過程，處理掉枯萎作物。<hex:02100103><hex:02100103>■作物收穫<hex:02100103>作物充分成長時便可以進行「收穫」。<hex:02100103><hex:02100103>花的栽培<hex:02100103>栽培出來的花可以裝飾在傢具「花瓶」中，也可以用來作為製作裝備的素材。<hex:02100103>根據施加專用肥料的頻率和用量，會產生9種不同花色。<hex:02100103><hex:02100103>　·緋紅色油粕：增加紅色。<hex:02100103>　·青藍色油粕：增加藍色。<hex:02100103>　·金黃色油粕：增加黃色。"
208,"管弦樂琴"
209,"「管弦樂琴」是可以改變房屋內背景音樂的傢具。<hex:02100103>管弦樂琴可以在部隊房屋、個人房屋、個人房間以及公寓各設定1個。<hex:02100103><hex:02100103>■管弦樂琴樂譜集<hex:02100103>想要變換背景音樂，需要獲得相應的「管弦樂琴樂譜」。<hex:02100103>使用「管弦樂琴樂譜」便可將對應曲目收錄在管弦樂琴樂譜集中，<hex:02100103>收錄後的曲目便可反覆播放。<hex:02100103><hex:02100103>■播放列表<hex:02100103>點擊管弦樂琴後，會看到播放列表。<hex:02100103>「播放列表」最多可加入8首樂曲。<hex:02100103>點擊「播放列表」下的按鍵，或在曲名的次級指令中可以切換播放模式。"
210,"　1.　順序播放：收錄的樂曲將按順序播放。<hex:02100103>　2.　隨機播放：隨機播放收錄的樂曲。<hex:02100103>　　　在播放完列表中的所有樂曲之前，不會重覆播放相同的樂曲。<hex:02100103>　3.　單曲播放：在收錄的樂曲中循環播放選中的樂曲。<hex:02100103><hex:02100103><hex:02100103>未追加至播放列表，卻想播放特定曲目時，<hex:02100103>可點擊「播放列表」下方的「選擇樂曲」進行選擇。<hex:02100103>"
211,"乙太轉輪"
212,"乙太轉輪是一種能夠產生部隊特效的裝置。<hex:02100103><hex:02100103>想要使用乙太轉輪製造部隊特效，<hex:02100103>必須先使用轉輪台為乙太轉輪充滿魔力。<hex:02100103><hex:02100103>將乙太轉輪安放在房屋內的轉輪台上，<hex:02100103>一段時間過後，它就能變為充滿魔力的充能轉輪。<hex:02100103><hex:02100103>轉換充能轉輪，<hex:02100103>便能使用相應的部隊特效。<hex:02100103><hex:02100103>"
213,"水族箱"
214,"水族箱是可以將釣來的魚放進去觀賞的傢具。<hex:02100103>可根據水質放入不同的魚類，也可對水槽進行裝飾。<hex:02100103>※放入水族箱的魚在取出時將會消失。<hex:02100103><hex:02100103>■設定數量<hex:02100103>土地的大小會影響水族箱的設定數量，但不限制水族箱的種類。<hex:02100103>　·個人房間：4個。<hex:02100103>　·公寓房間：4個。<hex:02100103>　·小面積土地：6個。<hex:02100103>　·中面積土地：8個。<hex:02100103>　·大面積土地：10個。"
215,"■水族箱容量與佔用容量<hex:02100103>不同種類的魚有不同的佔用容量，<hex:02100103>佔用容量會佔用一定的水族箱容量。<hex:02100103>　·小號魚[S]所佔容量為1格<hex:02100103>　·中號魚[M]所佔容量為2格<hex:02100103>　·大號魚[L]所佔容量為4格<hex:02100103>　·特大號魚[XL]所佔容量為7格<hex:02100103><hex:02100103>■可放入水族箱的魚的數量<hex:02100103>水族箱能放入的魚的數量，由其大小所決定。<hex:02100103>超過水族箱容量的魚將不能放入水族箱。<hex:02100103>　·1級水族箱（容量：1）可放入魚的數量：1條<hex:02100103>　·2級水族箱（容量：2）可放入魚的數量：2條<hex:02100103>　·3級水族箱（容量：4）可放入魚的數量：3條<hex:02100103>　·4級水族箱（容量：7）可放入魚的數量：4條<hex:02100103><hex:02100103>"
216,"陸行鳥房"
217,"陸行鳥房是用來管理專屬陸行鳥的庭具。<hex:02100103>可以通過在陸行鳥房中對專屬陸行鳥和部隊成員陸行鳥進行訓練獲得搭檔經驗值。<hex:02100103><hex:02100103>■訓練<hex:02100103>每小時（地球時間）可訓練1次。"
218,"■突破極限<hex:02100103>如果搭檔的技能等級達到上限，<hex:02100103>可以使用薩維奈圓蔥來提升技能等級的上限1級。<hex:02100103>※搭檔技能等級的上限是20級。<hex:02100103><hex:02100103>■陸行鳥房的狀態<hex:02100103>陸行鳥房經過一段時間會變髒。<hex:02100103>其狀態共有「整潔、普通、骯髒」三個階段。<hex:02100103>整潔的陸行鳥房在訓練時可獲得更多經驗。<hex:02100103><hex:02100103>"
219,"交流簿"
220,"交流簿是記錄訪客和房屋主人的留言，<hex:02100103>使雙方可以進行交流的物品。<hex:02100103>交流簿分為家居和庭具2種，室內和室外各可以設定1種。"
221,"擁有房屋交流簿管理許可權的人可以在交流簿上編輯房主留言。<hex:02100103><hex:02100103>■變更公開設定<hex:02100103>可以將交流簿上的留言變更為非公開，<hex:02100103>非公開的留言也可選擇性地變更為「公開」，<hex:02100103>而訪問者只會看到選擇公開的留言。<hex:02100103><hex:02100103>■留言記錄<hex:02100103>每個房屋1天只能留下1份留言。<hex:02100103>※留言次數在每天<hex:0206020103><hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>點（地球時間）被重置。<hex:02100103><hex:02100103>■刪除留言<hex:02100103>寫下留言的人和擁有房屋交流簿管理許可權的人可以對留言進行刪除。<hex:02100103><hex:02100103>■點讚<hex:02100103>可以在設定好的交流簿上進行點讚。<hex:02100103>每個角色的點讚次數在每天<hex:0206020103><hex:020821DBFF1D><hex:020919DB02030405060708090A0B0C0D0E0F10111213141516171803><hex:0103>點（地球時間）恢復5次，<hex:02100103>最多可積累50次點讚。<hex:02100103>※無法點讚屬於自己的房屋、個人房間和公寓房間。<hex:02100103><hex:02100103>"
222,"服裝模特"
223,"「服裝模特」是可以穿上裝備，在室內進行展示的傢具。<hex:02100103>除了能選擇性別、職業和特職，還能擺出個人喜歡的姿勢。<hex:02100103>另外，能在市場出售的裝備，也可在服裝模特處出售。"
