key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
592092,0,1,1,0,0,756,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……咦，聽上去還挺有趣！<hex:02100103>現在我也不能去訓練，正無聊得要死呢。<hex:02100103>我們就盡情地比一場吧！","0","0"
592093,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"×未使用","0","0"
592094,0,1,0,0,0,715,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"剛才大意了吧？<hex:02100103>你可以隨時再來挑戰我！","0","0"
592095,0,1,0,0,0,736,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"在病床上輾轉反側苦練至今的戰術竟然失敗了。<hex:02100103>你還真是有兩把刷子！","0","0"
592096,0,1,0,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哎呀，無聊的時候來一場還真挺棒的！<hex:02100103>我現在什麼都缺就是不缺時間，<hex:02100103>你可以隨時來找我玩啊！","0","0"
592097,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"不管你腦子裡在想什麼，我都可以輕易看穿……<hex:02100103>我一定會打敗你的，無論你採取什麼戰術！","0","0"
592098,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"×未使用","0","0"
592099,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你腦子裡沒點像樣的東西就敢來挑戰我？<hex:02100103>如果你不想來找虐，就再多跟別人打幾場再來吧。","0","0"
592100,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我還真沒有預料到你會用這種戰術……<hex:02100103>如果是你的話，說不定還有可能打敗幻卡王。<hex:02100103>他可比我們所有人都厲害……","0","0"
592101,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"是我沒能看穿你的想法嗎？<hex:02100103>真沒想到竟然會與你不分勝負……<hex:02100103>有機會我們再比一場吧。","0","0"
592102,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"是想要跟我用卡牌一決勝負嗎？<hex:02100103>嗯……反正現在魔物也沒有什麼動靜。<hex:02100103>就讓你見識一下我在上一份工作中磨練的技術吧！","0","0"
592103,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"不好意思，我現在正在執勤……<hex:02100103>麻煩你下次再來吧。","0","0"
592104,0,1,0,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"呵呵，這或許是若斯蘭大人的英靈在指引著我啊。<hex:02100103>今後我有空的時候倒是可以陪你練練。","0","0"
592105,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……我是一名光榮的鬼哭隊隊員。<hex:02100103>輸了又怎樣，又沒什麼可不甘心的。<hex:02100103>沒錯，我可一點都沒有不甘心啊！","0","0"
592106,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嗯，真是一場精彩的對決！<hex:02100103>雖然不是用生命在較量，不過還是很痛快。","0","0"
592107,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你說啥？！要向我宣戰？！<hex:02100103>大爺我可是霉運神大獎賽的冠軍啊！<hex:02100103>真拿你沒轍……我就陪你玩玩吧！！","0","0"
592108,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嗯，你想和我用九宮幻卡一決勝負？<hex:02100103>大爺我可是霉運神大獎賽的冠軍！<hex:02100103>平時可忙了，哪有時間陪你玩！","0","0"
592109,0,1,0,0,0,722,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哈！果然大爺我就是天下第一！<hex:02100103>別在意別在意，輸了也沒必要那麼失落嘛。<hex:02100103>大爺我畢竟是霉運神大獎賽的冠軍，厲害得很啊！","0","0"
592110,0,1,0,0,0,707,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……啥？<hex:02100103>贏得霉運神大獎賽的大爺我……竟然輸了……<hex:02100103>一、一定是我給你放太多水了！這次不算！","0","0"
592111,0,1,0,0,0,715,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哼……就讓你得意一會吧。<hex:02100103>和贏得了霉運神大獎賽的大爺我交手，<hex:02100103>竟然還能不分勝負……你這傢伙運氣不錯！","0","0"
592112,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"噢，要跟我來一局啊？<hex:02100103>我可喜歡玩卡牌了。<hex:02100103>來吧，我是不會手下留情的！","0","0"
592113,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"不好意思，我現在工作有點忙。<hex:02100103>你也有很多事要去做吧？<hex:02100103>等我們下次都有空的時候再來吧。","0","0"
592114,0,1,0,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我贏了啊！<hex:02100103><hex:022903EB0203>，你還需要多多練習呀。","0","0"
592115,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哎喲，好不甘心……<hex:02100103>這樣的話，只能縮短鍛鐵的工作時間，<hex:02100103>多花一些功夫來思考幻卡的作戰策略了……咳咳！","0","0"
592116,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"竟然跟使出全力的我不分勝負！<hex:02100103><hex:022903EB0203>，你還挺能折騰！","0","0"
592117,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你要向我挑戰九宮幻卡？<hex:02100103><hex:022903EB0203>，你膽子不小啊！<hex:02100103>你會因為你的愚蠢行為感到後悔的！","0","0"
592118,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"卡牌先別玩了，你的本職工作是冒險者啊。<hex:02100103>踏上旅途，去不熟悉的地方冒險一番怎麼樣？<hex:02100103>我會一直在這裡等著你回來！","0","0"
592119,0,1,0,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哎呀，我贏了我贏了！<hex:02100103>我說，你也別這麼失落啊。<hex:02100103>勝負有時候還得看運氣！","0","0"
592120,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<hex:022903EB0203>，幹得漂亮啊！<hex:02100103>是不是就沒有什麼你不擅長的事呢。<hex:02100103>我可不要什麼都輸給你啊！","0","0"
592121,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我對自己九宮幻卡的實力還是很有自信的……<hex:02100103>沒想到你竟然這麼強！<hex:02100103>不過下次我一定會贏的。","0","0"
592122,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哦？想要邀請我一起來一局九宮幻卡？<hex:02100103>那麼就麻煩你賜教了！<hex:02100103>請與我一決勝負吧！","0","0"
592123,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"謝謝你的邀請。不過現在我正在執勤。<hex:02100103>如果下次你在冒險時還能抽空來找我的話，<hex:02100103>就請你那時再邀請我吧！","0","0"
592124,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我、我我我贏了啊！<hex:02100103>沒想到我竟然也能贏……<hex:02100103>真是感慨萬千！","0","0"
592125,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"真不愧是冒險者閣下！<hex:02100103>看來我必須得更加努力地提升自己。","0","0"
592126,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"原來如此，竟然還有這樣的戰術！<hex:02100103>真是受教了！","0","0"
592127,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我要開動腦筋，讓頭皮迸發生機……<hex:02100103>啊，快醒醒吧，我的髮根！<hex:02100103>一切為了生髮！！","0","0"
592128,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……想跟我用九宮幻卡一決勝負？<hex:02100103>不好意思，現在我不太想動腦子。<hex:02100103>現在頭皮涼涼的，沒動力思考……","0","0"
592129,0,1,0,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"灼熱的太陽，還有我心愛的髮根啊……<hex:02100103>感謝你們賜予我勝利的獎賞，非常感謝啊啊啊啊！","0","0"
592130,0,1,0,0,0,690,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"不管是我的心，還是我心愛的髮根……<hex:02100103>全都燃燒殆盡……化為塵埃……","0","0"
592131,0,1,0,0,0,717,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嗯，本來我覺得你的戰術還是很不錯的。<hex:02100103>但是壞就壞在第二張和第三張卡片的順序……不對，是位置……<hex:02100103>夠了，不想思考了！對頭皮健康無益！","0","0"
592132,0,1,1,0,0,756,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"在執行調查任務時，娛樂活動實在很少啊……<hex:02100103>你要是能陪我玩一會的話，我會很感激你的。<hex:02100103>來吧，讓我們輕鬆一下！","0","0"
592133,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"×未使用","0","0"
592134,0,1,0,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"是因為手凍僵了把卡片都出錯了嗎？<hex:02100103>要是你還想找我挑戰，我隨時都可以奉陪。","0","0"
592135,0,1,0,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"唉，輸了啊。<hex:02100103>……嘿嘿嘿，不錯，我都熱血沸騰了。<hex:02100103>以後要再來找我玩啊。","0","0"
592136,0,1,0,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這結果真是讓人不痛快啊……<hex:02100103>你以後有空的話就再來找我吧。<hex:02100103>下次我一定會贏你的。","0","0"
592137,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你敢來挑戰我紅心天王，<hex:02100103>說明你對自己的實力很有自信啊？<hex:02100103>嘿嘿，讓我們來痛快地比一場吧！","0","0"
592138,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"×未使用","0","0"
592139,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"雖然你很努力了，但水平還差得遠呢！<hex:02100103>強大的卡片和靈活的戰術……<hex:02100103>這兩點中但凡缺了任何一點，你都贏不了我！","0","0"
592140,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"沒想到……我竟然會輸給「幻卡王」之外的人……<hex:02100103>嗚嗚，真是天外有天！","0","0"
592141,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哎呀，真是讓我吃驚！<hex:02100103>沒想到有人能與我不分勝負。<hex:02100103>我現在對你可是充滿了興趣呀！","0","0"
592142,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你竟然敢來向我挑戰……<hex:02100103>我可是撰寫了九宮幻卡中那些魔物卡片說明的人。<hex:02100103>看來你已經做好認輸的心理準備了啊？","0","0"
592143,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……要調查魔界花消化液的酸性濃度的話，<hex:02100103>果然還是只能犧牲那個蠢貨了嗎……<hex:02100103>真是的……沒看見我正在研究嗎，有事待會再說！","0","0"
592144,0,1,0,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你對卡片的理解還不夠啊。<hex:02100103>快回去把我寫的魔物卡片的說明讀個100萬遍。","0","0"
592145,0,1,0,0,0,690,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……啊啊，太不爽了！<hex:02100103>這種靠運氣決定勝負的遊戲最討厭了！","0","0"
592146,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這就是你的拖延作戰嗎？<hex:02100103>為了不分出勝負，你還是挺拼的啊。","0","0"
592147,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"要跟我用九宮幻卡一決勝負？<hex:02100103>最近我的老朋友們也很沉迷於這個卡牌遊戲啊。<hex:02100103>當然，我也不例外！","0","0"
592148,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"想跟我玩九宮幻卡？<hex:02100103>雖然我很想接受你的挑戰，但現在手頭有點忙啊。<hex:02100103>等你下次過來的時候再來邀請我吧。","0","0"
592149,0,1,0,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"好嘞，今天我狀態也很棒啊！<hex:02100103>既然是我贏了，酒場的打掃工作就交給你了……<hex:02100103>我開玩笑呢，哈哈哈哈！別當真！","0","0"
592150,0,1,0,0,0,730,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哎呀，我輸了啊。<hex:02100103>不過跟你玩上一局真的很開心啊！","0","0"
592151,0,1,0,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哦哦，竟然不分勝負！<hex:02100103>剛才我可是拼盡了全力啊……<hex:02100103>你真的很厲害！","0","0"
592152,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哦哦哦，要跟我比試比試？<hex:02100103>真有意思，我就接受你的挑戰吧！<hex:02100103>放馬過來吧！","0","0"
592153,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"幹什麼？！<hex:02100103>我馬上就要想出一個超棒的改良方案了啊！<hex:02100103>你找我幹架？沒空！先去洗乾淨再來吧！","0","0"
592154,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"太好了！妥妥地贏了！<hex:02100103>現在的我戰無不勝！","0","0"
592155,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"混蛋啊！<hex:02100103>我可不會一直輸下去！<hex:02100103>喂，跟我再來一場，聽見沒有！","0","0"
592156,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"什麼！竟然不分勝負，這太不爽了！<hex:02100103>我最討厭這種不清不楚的結果了！<hex:02100103>下次我可要徹徹底底地贏了你！","0","0"
592157,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"喲，你竟然來向我挑戰……<hex:02100103>……嘿嘿嘿……哈哈哈哈！<hex:02100103>太棒了，我都熱血沸騰了！！","0","0"
592158,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你的挑戰讓我熱血沸騰，真是感謝。<hex:02100103>遺憾的是我現在馬上要去執行任務了……<hex:02100103>下次讓我們痛快地戰一場！","0","0"
592159,0,1,0,0,0,711,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哈哈哈哈，看你那德行！輸了吧！！<hex:02100103>……啊、咳咳……這樣可不好。<hex:02100103>一說到輸贏我就會熱血過頭。","0","0"
592160,0,1,0,0,0,704,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"啊，可惡！輸給你了！<hex:02100103>海雄旅團的那幫傢伙可從來沒贏過我的。","0","0"
592161,0,1,0,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘿嘿嘿……夠熱血！真是場激烈的戰鬥！！<hex:02100103>下次絕對要讓你輸得心服口服！！","0","0"
592162,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你要向我挑戰？沒問題！<hex:02100103>為了不給我所擁有的「幻卡王」稱號抹黑，<hex:02100103>我一定會全力以赴！","0","0"
592163,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"×未使用","0","0"
592164,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……嗯，真是一場精彩的對局。<hex:02100103>我在和別人玩幻卡的時候最開心了。<hex:02100103>因為我最喜歡九宮幻卡了！","0","0"
592165,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……我輸了？<hex:02100103>身為「幻卡王」的我……輸了？","這不可能！！<hex:02100103>對、對了！一、一定是你，用了什麼骯髒的手段吧？！<hex:02100103>喂，一定就是這樣吧？！快承認吧！！","0"
592166,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我光是跟你打成平手都已經拼盡了全力。<hex:02100103><hex:020813E905FF07>小姐<hex:FF07>小哥<hex:03>，你真的很強啊！","0","0"
592167,0,1,2,0,0,770,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……嘿嘿嘿，好吧，我接受你的挑戰。<hex:02100103>雖說只是玩卡牌，但能跟你過招就是我的光榮！","0","0"
592168,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嗯，你想向我發起幻卡挑戰？<hex:02100103>不過我感覺現在不應該跟你一決勝負。<hex:02100103>你還是繼續在冒險中積累一些經驗吧。","0","0"
592169,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……嗯，勝利的感覺真好！<hex:02100103>雖說這只是遊戲，但為了雙蛇黨的名譽，<hex:02100103>我可不會這麼輕易輸給別人。","0","0"
592170,0,1,0,0,0,736,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"可惡，還以為用卡牌的話說不定有機會贏你呢。<hex:02100103>正因為思考著這種事，我才沒辦法打敗你啊。","0","0"
592171,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"真是一場扣人心弦的對局！<hex:02100103>今後我會讓雙蛇黨的各位協助我提升水平的！","0","0"
592172,0,1,2,0,0,771,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……是啊，偶爾也應該休息一下。<hex:02100103>就讓你領教領教我恆輝隊最強的牌技吧！","0","0"
592173,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你是位冒險者吧？<hex:02100103>比起和我做遊戲，你還是先去各地遊歷一圈，<hex:02100103>開拓一下自己的眼界吧？","0","0"
592174,0,1,0,0,0,715,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"通過玩這種卡牌遊戲，<hex:02100103>我們平時用來思考戰術的頭腦，每天都在得到鍛鍊……<hex:02100103>所以我是不可能輕易輸掉的！","0","0"
592175,0,1,0,0,0,736,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我竟然沒能看穿你的戰術……<hex:02100103>本來試圖看穿你接下來兩、三回合要出的卡片，<hex:02100103>可惜沒成功，是我太天真了。","0","0"
592176,0,1,0,0,0,730,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這場對局喚醒了我心中的熱血。<hex:02100103>如果還有機會，請再與我一較高下！","0","0"
592177,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……什麼？卡片？卡片我倒是有啦。<hex:02100103>在沙漠的正中，不是有個跟仙人刺一模一樣的建築嗎？<hex:02100103>我就是在那下面撿到的！","0","0"
592178,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我的卡片不小心被沙地巨蟲吃掉了。<hex:02100103>一會我要進到它的胃裡去找卡片，<hex:02100103>你先繼續冒險吧……","0","0"
592179,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我、我竟然贏了！<hex:02100103>難道是我身上的腐臭味熏得你無法集中精力了嗎？<hex:02100103>那可真是抱歉！","0","0"
592180,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"總覺得沒辦法認真思考啊……<hex:02100103>難道在不經意間，我的腦漿又流失了嗎？","0","0"
592181,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"就算是平局我也好開心！<hex:02100103>因為好久都沒有跟朋友一起愉快地玩耍了呢……","0","0"
592182,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你竟然會想要跟我這種人玩九宮幻卡……<hex:02100103>雖然我很感謝你邀請我……但我不會手下留情的！","0","0"
592183,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"×未使用","0","0"
592184,0,1,0,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"太棒了！我的最強卡組簡直帥爆了！<hex:02100103>……我說，你要是還想玩的話，我就再陪陪你唄？","0","0"
592185,0,1,0,0,0,690,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"啊，可惡，竟然輸了！<hex:02100103>……雖然不甘心，但我的熱血沸騰了。<hex:02100103>我說啊……再來一場唄？","0","0"
592186,0,1,0,0,0,716,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"看來是因為執勤讓我的技術生疏了啊……<hex:02100103>這並不是我真正的實力！<hex:02100103>下次我一定會把你打倒的！","0","0"
592187,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"想跟我玩九宮幻卡？<hex:02100103>沒問題，就當是打發時間吧。<hex:02100103>我就用從欠了我的錢的人那裡拿來的卡片陪你玩玩吧！","0","0"
592188,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"幻卡挑戰？<hex:02100103>比起這個，我還有很多更重要的事要做呢。<hex:02100103>別妨礙我做生意。","0","0"
592189,0,1,0,0,0,715,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……我說你啊，要是真的想要贏我的話，<hex:02100103>就多花些功夫弄點好卡吧。","0","0"
592190,0,1,0,0,0,730,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……我想你是明白的吧？<hex:02100103>這是我給老客戶的福利……是我故意的……<hex:02100103>……你可要記住了啊。","0","0"
592191,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……哼，真無聊。<hex:02100103>還是分出勝負時的興奮感更讓人愉悅。","0","0"
592192,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你竟然要挑戰我花重金購置的最強卡組……<hex:02100103>冒險者閣下，你這還真是失策啊。","0","0"
592193,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我現在正在對小貓咪們的日程進行調整。<hex:02100103>現在忙得很，沒時間想別的。<hex:02100103>不好意思，請你下次再來挑戰我吧。","0","0"
592194,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"呵呵呵！<hex:02100103>我的小卡片們果然最厲害啦！<hex:02100103>我一會要去跟小貓咪們炫耀一下！","0","0"
592195,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"咦！！<hex:02100103>我花重金購置的卡片們竟然輸給你了！<hex:02100103>嗚嗚，冒險者閣下……把你的卡片賣給我吧……","0","0"
592196,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"竟然能跟我的最強卡組打成平局……<hex:02100103>冒險者閣下，你的這些卡片也花了不少錢吧？","0","0"
592197,0,1,2,0,0,769,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你想要向我挑戰九宮幻卡？<hex:02100103>嗯……我正好可以轉換下心情。<hex:02100103>那就讓你領教一下黑渦團卡牌之王的實力吧！","0","0"
592198,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"抱歉，我現在沒時間……<hex:02100103>麻煩你下次有空的時候再來找我吧。","0","0"
592199,0,1,0,0,0,708,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"太棒了，贏了！<hex:02100103>我這黑渦團卡牌之王的稱號，可不是浪得虛名啊。<hex:02100103>就算是你也不可能輕易擊敗我！","0","0"
592200,0,1,0,0,0,737,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嗯，是我輸了呢……<hex:02100103>沒想到你竟然這麼厲害。<hex:02100103>看來我已經沒有資格被稱作黑渦團卡牌之王了。","0","0"
592201,0,1,0,0,0,736,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嗚哇，真是難得，竟然打成了平局！<hex:02100103>現在黑渦團裡已經沒有能讓我感興趣的對手了。<hex:02100103>這場對局真爽快！","0","0"
592202,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……最近街上的氣氛很不對勁。<hex:02100103>那些大人物都沒什麼動靜，<hex:02100103>看來一定是王宮裡出了大事。","國家動亂，最受傷害的就是我們這些貧民。<hex:02100103>雖然不知道是誰在背後謀劃著些什麼，<hex:02100103>只求不要給我們帶來太多麻煩啊。","0"
592203,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你就把巨龍首營地當成你自己家，不必感到拘束。<hex:02100103>咱倆關係這麼好，你就別跟我客氣了。","不管是全身充滿力量的<hex:022903EB0203>，<hex:02100103>還是養精蓄銳閉目養神的<hex:022903EB0203>……都太棒了！<hex:02100103>為了再次看到你戰鬥中的英姿，我會拼盡全力好好招待你的！","0"
592204,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"放馬過來吧，可恨的龍族。<hex:02100103>我們神殿騎士團會把你們一隻不剩地全部消滅……哈哈。","0","0"
592205,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"多虧了你，我們才保衛住了皇都。<hex:02100103>我還以為冒險者全是烏合之眾，<hex:02100103>沒想到其中也有你這樣的戰士！","0","0"
592206,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"再過不久，龍族就要攻到這裡來了。<hex:02100103>竟然不畏懼教皇陛下的榮光，真是一幫愚蠢的傢伙。<hex:02100103>請務必要將它們全部擊退！","0","0"
592207,0,1,2,0,0,694,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……冒險者，感謝你。<hex:02100103>光憑我們的話，沒準這會已經讓龍族侵入皇都了。<hex:02100103>看來我們不光要依靠教皇陛下，更要磨練自身的本領。","0","0"
592208,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"難過的時候可不能餓肚子，那樣會更加難過的。<hex:02100103>所以，你餓了的話一定要告訴我。<hex:02100103>我會給你做熱乎乎的好吃的，讓你吃得飽飽的！","你可不要跟我客氣哦？<hex:02100103>奧爾什方大人那麼信任你，所以我也想出一份力……<hex:02100103>這個營地裡的人都是這麼想的！","0"
592209,0,1,1,0,0,755,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"啊，<hex:022903EB0203>……你來了啊。<hex:02100103>事情我已經從奧爾什方那裡聽說了。<hex:02100103>他是絕對不會做出傷害你的事的。","可惜的是，我現在也沒有能力幫助你。<hex:02100103>你明明是曾為我洗刷了冤屈的恩人，<hex:02100103>而在你需要的時候我卻什麼也做不了……真的很抱歉。","0"
592210,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"噢，你沒事啊！<hex:02100103>我聽說了在烏爾達哈發生的事。<hex:02100103>當然，暗殺女王的兇手絕不可能是你。","我也會幫著打聽其他拂曉成員的下落的。<hex:02100103>……嗯，你都平安回來了，大家一定都會沒事的。<hex:02100103>等拂曉全員匯合後，就快回到這裡來吧。","0"
592211,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"是你……<hex:02100103>水晶義勇隊突然跑過來封鎖了石之家，<hex:02100103>我完全不知道發生了什麼，希望你們都平安無事。","雖然很想讓你好好休息一下，<hex:02100103>但如今你還是不要在這裡呆太久了。<hex:02100103>因為敵人也許就潛伏在附近……","0"
592212,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哎呀，是上回那個冒險者啊。<hex:02100103>你平安無事真是太好了。<hex:02100103>看到石之家被封鎖了，我很擔心你呢。","感覺水晶義勇隊也跟以前不一樣了，<hex:02100103>這跟封鎖石之家肯定有關係吧？<hex:02100103>雖然我不知道發生了什麼，但這真是一件不幸的事……","0"
