key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2000731,"烏爾達哈煉金藥",0,"高価な薬(仮)",0,0,1,0,0,False,"",20646,1,1,1,66471,3,0,0
2000732,"冰元精核心",0,"アイススプライトの核",0,0,1,0,0,False,"",21266,1,6,1,66473,3,0,0
2000733,"染血的任命書",0,"血塗られた書簡",0,0,1,0,0,False,"",26151,1,1,1,66475,3,0,0
2000734,"破損的武器",0,"壊れた武器(仮)",0,0,1,0,0,False,"",30435,1,5,1,66478,3,0,0
2000735,"強化狂熱藥",0,"溫まる薬(仮)",0,0,1,0,0,False,"",20663,1,1,1,66479,3,0,0
2000736,"地下牢獄的鑰匙",0,"牢獄のカギ(仮)",0,0,1,0,0,False,"",25903,1,1,1,66480,3,0,0
2000737,"鋼鐵碎冰鎬",0,"雪割りツルハシ(仮)",0,0,1,0,0,False,"",38001,1,1,1,66484,3,0,0
2000738,"急救用白蘭地",0,"補給物資(仮)",0,0,1,0,0,False,"",25057,1,1,1,66486,3,0,0
2000739,"強韌的粗草繩",0,"ロープ(仮)",0,0,1,0,0,False,"",26103,1,1,1,66487,3,0,0
2000740,"素燒壺",0,"素焼きの壺",0,0,1,0,0,False,"",22603,1,1,1,66490,3,0,0
2000741,"絕靈壺",0,"絶霊體の壺",0,0,1,0,0,False,"",22603,1,1,1,66491,3,0,0
2000742,"採石用大錘",0,"採石用モール",0,0,1,0,0,False,"",38051,1,1,1,66492,3,0,0
2000743,"金羊毛球的鮮血",0,"超フワフワ白粉(仮)",0,0,1,0,0,False,"",22601,1,5,1,66493,3,0,0
2000744,"水晶石英",0,"クリスタルクォーツ(仮)",0,0,1,0,0,False,"",20664,1,5,1,66494,3,0,0
2000745,"黃金羽毛",0,"黃金色の羽根",0,0,1,0,0,False,"",21901,1,1,1,66497,3,0,0
2000746,"空酒瓶",0,"空瓶(仮)",0,0,1,0,0,False,"",25057,1,1,1,66501,3,0,0
2000747,"遇難船上的酒",0,"ワインの入った瓶(仮)",0,0,1,0,0,False,"",25057,1,1,1,66501,3,0,0
2000748,"東方的香料",0,"スパイス(仮)",0,0,1,0,0,False,"",25919,1,1,1,66502,3,0,0
2000749,"花蜜香水",0,"花蜜の香料(仮)",0,0,1,0,0,False,"",20623,1,1,1,66506,3,0,0
2000750,"妖精鈴蘭的種子",0,"植物の種(仮)",0,0,1,0,0,False,"",25919,1,3,1,66506,3,0,0
2000751,"風元精核心",0,"ウィンドスプライトの核（仮）",0,0,1,0,0,False,"",21262,1,4,1,66509,3,0,0
2000752,"赤心石",0,"赤心石",0,0,1,0,0,False,"",21253,1,1,1,66510,3,0,0
2000753,"偏屬性水晶",0,"偏屬性クリスタル",0,0,1,0,0,False,"",20649,1,1,1,66511,3,0,0
2000756,"外靈質觸媒",0,"ウィスプの結晶(仮)",0,0,1,0,0,False,"",25919,1,1,1,66523,3,0,0
2000757,"離子電觸媒",0,"ウィスプの巨大結晶(仮)",0,0,1,0,0,False,"",25919,1,9,1,66523,3,0,0
2000758,"廢棄物資",0,"詰められていた資材(仮)",0,0,1,0,0,False,"",21003,1,3,1,66525,3,0,0
2000759,"精美的密封信",0,"α宛の手紙(仮)",0,0,1,0,0,False,"",25918,1,1,1,66527,3,0,0
2000760,"貼花的密封信",0,"β宛の手紙(仮)",0,0,1,0,0,False,"",25918,1,1,1,66527,3,0,0
2000761,"簡樸的密封信",0,"θ宛の手紙(仮)",0,0,1,0,0,False,"",25918,1,1,1,66527,3,0,0
2000762,"鋒利的水晶",0,"シンボルの破片(仮)",0,0,1,0,0,False,"",20649,1,4,1,66531,3,0,0
2000763,"泥沼蠑螈肝",0,"サンショウウオの肉(仮)",0,0,1,0,0,False,"",22602,1,5,1,66534,3,0,0
2000764,"糾纏杉葉藻的根",0,"モードゥナリリー(仮)",0,0,1,0,0,False,"",25005,1,8,1,66535,3,0,0
2000765,"裝甲外殼",0,"裝甲破片(仮)",0,0,1,0,0,False,"",21003,1,8,1,66536,3,0,0
2000766,"雷波測量儀",0,"雷波測定器",0,0,1,0,0,False,"",21002,1,1,1,66537,3,0,0
2000767,"受損的帝國軍軍裝",0,"傷んだ帝國軍制式兵裝",0,0,1,0,0,False,"",42345,1,3,1,66539,3,0,0
2000768,"受損的帝國軍頭盔",0,"傷んだ帝國軍制式兜",0,0,1,0,0,False,"",40128,1,3,1,66539,3,0,0
2000769,"修復的帝國軍軍裝",0,"整えられた帝國軍制式兵裝",0,0,1,0,0,False,"",42345,1,3,1,66539,3,0,0
2000770,"修復的帝國軍頭盔",0,"整えられた帝國軍制式兜",0,0,1,0,0,False,"",40128,1,3,1,66539,3,0,0
2000771,"帝國式煙霧信號彈",0,"帝國式発煙筒",0,0,1,0,0,False,"",25019,1,1,1,66540,3,0,0
2000772,"魔法人偶核",0,"魔法人形のコア",0,0,1,0,0,False,"",25919,1,1,1,66541,3,0,0
2000773,"帝國軍認證密鑰",0,"帝國軍認証鍵",0,0,1,0,0,False,"",26014,1,1,1,66057,3,0,0
2000774,"巨虻的翼膜",0,"ケッドの羽(仮)",0,0,1,0,0,False,"",21951,1,3,1,66547,3,0,0
2000775,"紅燕首飾",0,"ドッグタグ(仮)",0,0,1,0,0,False,"",48309,1,4,1,66554,3,0,0
2000776,"手工炸彈",0,"発破剤(仮)",0,0,1,0,0,False,"",26015,1276,3,1,66555,1,0,3
2000777,"新型煉金爐破壞作戰報告書",0,"報告書(仮)",0,0,1,0,0,False,"",26151,1,1,1,66556,3,0,0
2000779,"24星司火藥",0,"発破剤(仮)",0,0,1,0,0,False,"",26015,1276,1,1,66558,1,0,3
2000780,"烏氏軟膏",0,"傷薬(仮)",0,0,1,0,0,False,"",22603,1,3,1,66559,3,0,0
2000781,"黑渦團補給物資",0,"船に積む荷物1(仮)",0,0,1,0,0,False,"",21003,1,1,1,66562,3,0,0
2000782,"手工炸彈",0,"クリスタル破壊爆弾(仮)",0,0,1,0,0,False,"",26015,1276,3,1,66571,1,0,3
2000783,"黑渦團軍糧",0,"補給物資(仮)",0,0,1,0,0,False,"",24111,1,2,1,66567,3,0,0
2000784,"滑嫩刺身",0,"クラゲの刺身(仮)",0,0,1,0,0,False,"",25156,1,8,1,66569,3,0,0
2000785,"石蜥蜴肉",0,"バジリスクの肉",0,0,1,0,0,False,"",25154,1,3,1,66575,3,0,0
2000786,"清燉石蜥蜴肉",0,"バジリスクシチュー",0,0,1,0,0,False,"",24107,1,3,1,66575,3,0,0
2000787,"恆輝隊制式劍",0,"不滅隊の剣(仮)",0,0,1,0,0,False,"",21003,1,1,1,66576,3,0,0
2000788,"榴彈怪的爪子",0,"錬金薬の元(仮)",0,0,1,0,0,False,"",30351,1,1,1,66577,3,0,0
2000789,"雞尾藥",0,"応急薬(仮)",0,0,1,0,0,False,"",20684,1,4,1,66580,3,0,0
2000790,"冥鬼之眼的角膜",0,"アーリマンの肝(仮)",0,0,1,0,0,False,"",22605,1,6,1,66581,3,0,0
2000791,"白狼門通行許可證",0,"通行許可証(仮)",0,0,1,0,0,False,"",26153,1,1,1,66338,3,0,0
2000792,"學者裝束概論",0,"學者裝束の研究資料(仮)",0,0,1,0,0,False,"",26002,1,1,1,66636,3,0,0
2000793,"靈妖花的嫩葉",0,"霊妖花の実(仮)",0,0,1,0,0,False,"",25010,1,1,1,66636,3,0,0
2000794,"未完成的學者裝束",0,"裁斷された霊絹布(仮)",0,0,1,0,0,False,"",23154,1,3,1,66636,3,0,0
2000795,"阿·拓瓦·坎特的骨灰",0,"ボロボロの布きれ(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000796,"訓練用的木箱",0,"訓練用の木箱",0,0,1,0,0,False,"",21003,1,1,1,65991,3,0,0
2000797,"隱藏的書卷",0,"古代文字が刻まれた骨片(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000798,"全新的魔導書",0,"新しい魔導書(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000799,"指令書",0,"ク・リヒャからの指令書(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000800,"生鮮活鯡魚",0,"釣ったばかりの魚(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000801,"特製鰻魚派",0,"特製のイールパイ",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000802,"塞滿硬幣的錢袋",0,"硬貨の詰まった袋",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000803,"奇怪的皮袋",0,"謎めいた革袋",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000804,"愛爾德吉斯的裹身裙",0,"エルドギスのパレオ(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000805,"珍藏的葡萄酒",0,"秘蔵のワイン",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000806,"特製香燴時蔬",0,"ヤニ特製のラタトゥイユ(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000807,"蓋娃的項環",0,"ゲヴァのチョーカー",0,0,1,0,0,False,"",48340,1,1,1,65602,3,0,0
2000808,"瑕托托的魔石",0,"シャトトの魔石(仮)",0,0,1,0,0,False,"",26009,1,1,1,66609,3,0,0
2000809,"妖異之鮮血",0,"lv35の魔物の血(仮)",0,0,1,0,0,False,"",22601,1,1,1,66610,3,0,0
2000810,"妖異之鮮血",0,"lv40の魔物の血1(仮)",0,0,1,0,0,False,"",22601,1,1,1,66611,3,0,0
2000811,"妖異之鮮血",0,"lv40の魔物の血2(仮)",0,0,1,0,0,False,"",22601,1,1,1,66611,3,0,0
2000812,"蜥蜴人的鮮血",0,"アマルジャの血(仮)",0,0,1,0,0,False,"",22601,1,1,1,66613,3,0,0
2000813,"普庫諾·珀奇的護身符",0,"プクノ・ポキのお守り(仮)",0,0,1,0,0,False,"",26007,1,1,1,66621,3,0,0
2000814,"龍魔笛",0,"竜の魔笛",0,0,1,0,0,False,"",22205,1,1,1,66606,3,0,0
2000815,"雷蛟頭骨",0,"ドラゴン眷屬の頭骨",0,0,1,0,0,False,"",22201,1,1,1,66606,3,0,0
2000816,"武僧之證",0,"星型の石(仮)",0,0,1,0,0,False,"",26004,1,1,1,66597,3,0,0
2000817,"乙太測量儀",0,"lv30エーテル計測器(仮)",0,0,1,0,0,False,"",21003,1,1,1,66598,3,0,0
2000818,"乙太測量儀",0,"lv40エーテル計測器(仮)",0,0,1,0,0,False,"",21003,1,1,1,66599,3,0,0
2000819,"乙太測量儀",0,"ウィダルゲルドのエーテル計測器(仮)",0,0,1,0,0,False,"",21003,1,1,1,66599,3,0,0
2000820,"乙太測量儀",0,"lv45エーテル計測器(仮)",0,0,1,0,0,False,"",21003,1,1,1,66600,3,0,0
2000821,"亡者的遺骸",0,"不浄な遺骸",0,0,1,0,0,False,"",20406,1,1,1,66591,3,0,0
2000822,"神秘的水晶",0,"謎の男から受け取ったクリスタル(仮)",0,0,1,0,0,False,"",26003,1,1,1,66591,3,0,0
2000823,"豆子袋",0,"試練呼び出し用の肉(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000824,"龍魔笛",0,"竜の魔笛",0,0,1,0,0,False,"",22205,1,1,1,66607,3,0,0
2000826,"新鮮蜂蜜",0,"採れたての蜂蜜",0,0,1,0,0,False,"",25102,1,1,1,66244,3,0,0
2000827,"深綠補劑",0,"深緑のトニック",0,0,1,0,0,False,"",22606,1,3,1,66294,3,0,0
2000828,"歌德鳥蛋湯",0,"バスカロン名物激辛スープ (仮)",0,0,1,0,0,False,"",24111,306,1,1,66263,3,0,0
2000829,"蟻獅酸",0,"アントリオン酸",0,0,1,0,0,False,"",22614,306,1,1,66316,3,0,0
2000830,"綠色煉金藥",0,"カニ必殺アイテム(仮)",0,0,1,0,0,False,"",20683,306,1,1,66370,3,0,0
2000831,"乳根",0,"ミルクルート",0,0,1,0,0,False,"",25005,1,1,1,66246,3,0,0
2000832,"細長的化石",0,"細長い化石",0,0,1,0,0,False,"",22202,1,1,1,0,3,0,0
2000833,"藍布頓巨蟲肉",0,"ラムトンウォームの肉",0,0,1,0,0,False,"",29001,1,1,1,66358,3,0,0
2000835,"黑衣椒",0,"シュラウドペッパー",0,0,1,0,0,False,"",25007,1,1,1,66309,3,0,0
2000836,"乾燥龍息椒",0,"乾燥ドラゴンペッパー",0,0,1,0,0,False,"",25011,1,1,1,66309,3,0,0
2000837,"絕靈壺",0,"絶霊體の壺",0,0,1,0,0,False,"",22603,1,1,1,66492,3,0,0
2000838,"沉重的絕靈壺",0,"重い絶霊體の壺",0,0,1,0,0,False,"",22603,1,1,1,66492,3,0,0
2000839,"絕靈壺",0,"絶霊體の壺",0,0,1,0,0,False,"",22603,1,1,1,66495,3,0,0
2000840,"絕靈壺",0,"絶霊體の壺",0,0,1,0,0,False,"",22603,1,1,1,66498,3,0,0
2000841,"沉重的絕靈壺",0,"重い絶霊體の壺",0,0,1,0,0,False,"",22603,1,1,1,66503,3,0,0
2000842,"給布里塞爾的信",0,"ブリセル宛の書簡",0,0,1,0,0,False,"",25918,1,1,1,66516,3,0,0
2000843,"特別航線許可證",0,"特別渡航許可証",0,0,1,0,0,False,"",26153,1,1,1,66497,3,0,0
2000844,"紀念戒指",0,"遺品の指輪(仮) ",0,0,1,0,0,False,"",48003,1,1,1,66484,3,0,0
2000845,"狂野野豬的厚肉",0,"ワイルドホッグの肉(仮)",0,0,1,0,0,False,"",25153,1,5,1,66546,3,0,0
2000846,"奧丁調查報告書",0,"報告書(仮)",0,0,1,0,0,False,"",26151,1,1,1,66548,3,0,0
2000848,"肥嫩的刺身",0,"クラゲの刺身(仮)",0,0,1,0,0,False,"",25156,1,8,1,66570,3,0,0
2000849,"瀰瀰德亞式耳塞",0,"ミミドア式耳栓",0,0,1,0,0,False,"",25919,1,1,1,66503,3,0,0
2000850,"帝國軍制式劍",0,"帝國軍制式剣",0,0,1,0,0,False,"",30407,1,1,1,66054,3,0,0
2000851,"商品包裹",0,"オディネル宛の荷物(仮)",0,0,1,0,0,False,"",23001,1,1,1,66362,3,0,0
2000852,"特級白蘭地",0,"お詫びの品(仮)",0,0,1,0,0,False,"",25057,1,1,1,66459,3,0,0
2000853,"被偷走的調查記錄",0,"調査資料(仮)",0,0,1,0,0,False,"",26153,1,1,1,66531,3,0,0
2000854,"強韌的粗草繩",0,"ロープ(仮)",0,0,1,0,0,False,"",26103,1,1,1,66532,3,0,0
2000855,"仙人藥茶",0,"サボテンの薬茶",0,0,1,0,0,False,"",24406,1,3,1,66295,3,0,0
2000856,"奧爾什方的信",0,"デュランデル家への紹介狀",0,0,1,0,0,False,"",25918,1,1,1,66460,3,0,0
2000857,"黑衣蘋果",0,"お供えリンゴ(仮)",0,0,1,0,0,False,"",25308,1,2,1,66305,3,0,0
2000858,"弗朗塞爾的密封信",0,"書狀その2(仮)",0,0,1,0,0,False,"",25918,1,1,1,66460,3,0,0
2000859,"仙人酒",0,"サボテン酒",0,0,1,0,0,False,"",24404,1,2,1,66317,3,0,0
2000860,"黑羊的鮮血",0,"タウルス呼び寄せ（仮）",0,0,1,0,0,False,"",22601,1,1,1,66451,3,0,0
2000861,"淒慘的屍體",0,"無殘な死體",0,0,1,0,0,False,"",26024,1,1,1,66335,3,0,0
2000862,"惡臭的胃袋",0,"胃袋(仮)",0,0,1,0,0,False,"",22602,1,1,1,66343,3,0,0
2000863,"鋼鏟",0,"貝を剝がすための道具(仮)",0,0,1,0,0,False,"",35403,1,3,1,66373,3,0,0
2000864,"哥布林乳酪",0,"ゴブリンチーズ",0,0,1,0,0,False,"",24451,1,1,1,66368,3,0,0
2000865,"阿澤瑪玫瑰花束",0,"白い花束(仮)",0,0,1,0,0,False,"",25023,1,1,1,66508,3,0,0
2000866,"染血的任命書",0,"血塗られた書簡",0,0,1,0,0,False,"",26151,1,1,1,66476,3,0,0
2000867,"銀色的指環",0,"形見の指輪(仮)",0,0,1,0,0,False,"",48003,1,1,1,66431,3,0,0
2000868,"長柄大錘",0,"バールのようなもの(仮)",0,0,1,0,0,False,"",38052,1,3,1,66525,3,0,0
2000869,"黑渦團補給物資",0,"船に積む荷物2(仮)",0,0,1,0,0,False,"",21003,1,1,1,66562,3,0,0
2000870,"黑渦團補給物資",0,"船に積む荷物3(仮)",0,0,1,0,0,False,"",21003,1,1,1,66562,3,0,0
2000871,"地靈祭司的鐵盔",0,"コボルドNM兜（仮)",0,0,1,0,0,False,"",21002,1,1,1,66401,3,0,0
2000872,"忘憂淚",0,"邪眼の涙",0,0,1,0,0,False,"",20662,1,99,1,0,3,0,0
2000873,"爆彈怪的無名指",0,"ボムの薬指",0,0,1,0,0,False,"",22623,0,99,1,0,3,0,0
2000874,"大炎輝石",0,"大炎輝石",0,0,1,0,0,False,"",21468,0,99,1,0,3,0,0
2000875,"烈焰火蛟的唾液",0,"フレイムドレイクの可燃液",0,0,1,0,0,False,"",20641,0,99,1,0,3,0,0
2000876,"白狼的粗皮",0,"ホワイトウルフの粗皮",0,0,1,0,0,False,"",22018,0,99,1,0,3,0,0
2000877,"汽油彈怪的小指",0,"ナパームの小指",0,0,1,0,0,False,"",22623,1,99,1,0,3,0,0
2000878,"柔軟的羊肉",0,"柔らかな羊肉",0,0,1,0,0,False,"",25153,1,99,1,0,3,0,0
2000879,"調查植被土樣",0,"植生調査用の土",0,0,1,0,0,False,"",21464,0,99,1,0,3,0,0
2000880,"駿鷹腿肉",0,"ヒッポグリフのモモ肉",0,0,1,0,0,False,"",25152,1,99,1,0,3,0,0
2000881,"雷蛟筋腱",0,"ビアストのスジ肉",0,0,1,0,0,False,"",25153,1,99,1,0,3,0,0
2000882,"冰元精核心",0,"アイススプライトの核",0,0,1,0,0,False,"",21266,1,99,1,0,3,0,0
2000883,"隱藏的書卷",0,"古代文字が刻まれた石",0,0,1,0,0,False,"",25906,1,3,1,65996,3,0,0
2000884,"全新的魔導書",0,"新しい魔道書",0,0,1,0,0,False,"",26002,1,1,1,65996,3,0,0
2000885,"指令書",0,"指示書",0,0,1,0,0,False,"",25918,1,1,1,65997,3,0,0
2000886,"生鮮活鯡魚",0,"魚",0,0,1,0,0,False,"",29010,1,1,1,65997,3,0,0
2000887,"特製鰻魚派",0,"パイ",0,0,1,0,0,False,"",24305,1,1,1,65997,3,0,0
2000888,"塞滿硬幣的錢袋",0,"寶石",0,0,1,0,0,False,"",26001,1,1,1,65997,3,0,0
2000889,"奇怪的皮袋",0,"スカーフ",0,0,1,0,0,False,"",25919,1,1,1,65997,3,0,0
2000890,"愛爾德吉斯的裹身裙",0,"袋",0,0,1,0,0,False,"",23301,1,1,1,65997,3,0,0
2000891,"珍藏的葡萄酒",0,"酒",0,0,1,0,0,False,"",25057,1,1,1,65997,3,0,0
2000892,"小手杖",0,"小さな杖",0,0,1,0,0,False,"",32404,1,1,1,66252,3,0,0
2000893,"修補用石材",0,"補修用の石材",0,0,1,0,0,False,"",22615,0,99,1,0,0,0,0
2000894,"修補用優質石材",0,"良質の補修用の石材",0,0,1,0,0,False,"",22615,0,99,1,0,0,0,0
2000895,"壓縮雪塊",0,"圧雪ブロック",0,0,1,0,0,False,"",29001,0,99,1,0,0,0,0
2000896,"庫爾札斯石灰岩",0,"クルザス石灰岩",0,0,1,0,0,False,"",22615,0,99,1,0,0,0,0
2000897,"青秘銀礦",0,"青霊銀鉱",0,0,1,0,0,False,"",21208,0,99,1,0,0,0,0
2000898,"優質青秘銀礦",0,"良質の青霊銀鉱",0,0,1,0,0,False,"",21208,0,99,1,0,0,0,0
2000899,"大冰壁冰片",0,"大氷壁の氷片",0,0,1,0,0,False,"",20003,0,99,1,0,0,0,0
2000900,"堅硬的大冰壁冰片",0,"大氷壁の硬い氷片",0,0,1,0,0,False,"",20015,0,99,1,0,0,0,0
2000901,"白鐵礦",0,"白鉄鉱",0,0,1,0,0,False,"",21216,0,99,1,0,0,0,0
2000902,"修葺用石材",0,"修繕用の石材",0,0,1,0,0,False,"",22615,0,99,1,0,0,0,0
2000903,"庫爾札斯凍土",0,"クルザスの凍土",0,0,1,0,0,False,"",21203,0,99,1,0,0,0,0
2000904,"庫爾札斯永久凍土",0,"クルザスの永久凍土",0,0,1,0,0,False,"",21203,0,99,1,0,0,0,0
2000905,"飛空戰艦裝甲材料",0,"飛空戦艦の裝甲材",0,0,1,0,0,False,"",20953,0,99,1,0,0,0,0
2000906,"飛空戰艦超硬合金",0,"飛空戦艦の超硬合金",0,0,1,0,0,False,"",20960,0,99,1,0,0,0,0
2000907,"遺跡水晶",0,"遺跡のクリスタル",0,0,1,0,0,False,"",20015,0,99,1,0,0,0,0
2000908,"有劃痕的亞拉戈神符石",0,"傷ついたアラガンストーン",0,0,1,0,0,False,"",21300,0,99,1,0,0,0,0
2000909,"結晶化樹根",0,"結晶化した根",0,0,1,0,0,False,"",20015,0,99,1,0,0,0,0
2000910,"結晶化樹幹",0,"結晶化した幹",0,0,1,0,0,False,"",20009,0,99,1,0,0,0,0
2000911,"庫爾札斯薄荷",0,"クルザスミント",0,0,1,0,0,False,"",25016,0,99,1,0,0,0,0
2000912,"優質庫爾札斯薄荷",0,"良質のクルザスミント",0,0,1,0,0,False,"",25016,0,99,1,0,0,0,0
2000913,"優質橡木原木",0,"良質のオーク原木",0,0,1,0,0,False,"",22401,0,99,1,0,0,0,0
2000914,"雜草",0,"ショートウィード",0,0,1,0,0,False,"",25010,0,99,1,0,0,0,0
2000915,"浮木樹枝",0,"流木の枝",0,0,1,0,0,False,"",22416,0,99,1,0,0,0,0
2000916,"浮木樹幹",0,"流木の幹",0,0,1,0,0,False,"",22401,0,99,1,0,0,0,0
2000917,"斑點天牛",0,"マダラカミキリ",0,0,1,0,0,False,"",27002,0,99,1,0,0,0,0
2000918,"患病的樹皮",0,"病に冒された樹皮",0,0,1,0,0,False,"",22418,0,99,1,0,0,0,0
2000919,"筆直的樹枝",0,"真っ直ぐな枝",0,0,1,0,0,False,"",22416,0,99,1,0,0,0,0
2000920,"高地柚木原木",0,"ハイランドチークの原木",0,0,1,0,0,False,"",22403,0,99,1,0,0,0,0
2000921,"受傷的樹皮",0,"傷ついた樹皮",0,0,1,0,0,False,"",22418,0,99,1,0,0,0,0
2000922,"刻有符號的樹皮",0,"符號が刻まれた樹皮",0,0,1,0,0,False,"",22418,0,99,1,0,0,0,0
2000923,"遺物的碎片",0,"遺物の欠片",0,0,1,0,0,False,"",21457,0,99,1,0,0,0,0
2000924,"褪色的亞拉戈神符石",0,"汚れたアラガンストーン",0,0,1,0,0,False,"",21300,0,99,1,0,0,0,0
2000925,"踏台用木材",0,"足場用の木材",0,0,1,0,0,False,"",22403,0,99,1,0,0,0,0
2000926,"結晶化雜草",0,"結晶化した下草",0,0,1,0,0,False,"",20015,0,99,1,0,0,0,0
2000927,"半結晶化樹枝",0,"半結晶化した枝",0,0,1,0,0,False,"",22416,0,99,1,0,0,0,0
2000928,"半結晶化樹幹",0,"半結晶化した幹",0,0,1,0,0,False,"",22410,0,99,1,0,0,0,0
2000929,"鋒利的箭頭",0,"矢（仮）",0,0,1,0,0,False,"",27241,1,3,1,66398,3,0,0
2000930,"巨像兵的魂石",0,"石兵のソウルストーン",0,0,1,0,0,False,"",21202,1,1,1,66510,3,0,0
2000931,"絕靈壺",0,"絶霊體の壺",0,0,1,0,0,False,"",22603,1,1,1,0,3,0,0
2000932,"偏屬性水晶",0,"重い絶霊體の壺",0,0,1,0,0,False,"",20649,1,1,1,66510,3,0,0
2000933,"龍骨",0,"ドラゴンの骨(仮)",0,0,1,0,0,False,"",22202,1,1,1,66481,3,0,0
2000934,"衛月碎片",0,"遺物(仮)",0,0,1,0,0,False,"",25919,1,1,1,66530,3,0,0
2000935,"拉爾戈護身符",0,"ラールガーの神符",0,0,1,0,0,False,"",26151,1,1,1,66292,3,0,0
2000936,"靈魂水晶",0,"発掘されたソウルクリスタル(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000937,"神秘的魔石",0,"フェアリーの宿る石(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000938,"神秘的魔石",0,"ア・トワ・カントの秘石(仮)",0,0,1,0,0,False,"",26008,1,1,1,66615,3,0,0
2000939,"全新的腕套",0,"新品のグローブ(仮)",0,0,1,0,0,False,"",21611,1,1,1,66618,3,0,0
2000940,"全新的及膝褲",0,"新品のキュロット(仮)",0,0,1,0,0,False,"",21611,1,1,1,66618,3,0,0
2000941,"全新的長靴",0,"新品のブーツ(仮)",0,0,1,0,0,False,"",21611,1,1,1,66618,3,0,0
2000942,"全新的頭冠",0,"新品のサークレット(仮)",0,0,1,0,0,False,"",21611,1,1,1,66618,3,0,0
2000943,"全新的長袍",0,"新品のローブ(仮)",0,0,1,0,0,False,"",21611,1,1,1,66618,3,0,0
2000944,"阿·拓瓦·坎特的骨灰",0,"壊れた聖櫃(仮)",0,0,1,0,0,False,"",25055,1,1,1,66619,3,0,0
2000945,"龍眼念鎖",0,"竜眼の祈鎖",0,0,1,0,0,False,"",21002,1,1,1,66476,3,0,0
2000946,"酒神葡萄的樹葉",0,"ブドウの葉(仮)",0,0,1,0,0,False,"",25016,1,1,1,66386,3,0,0
2000947,"水晶塔雕像",0,"信仰のシンボル完成品(仮)",0,0,1,0,0,False,"",21002,1,1,1,66531,3,0,0
2000948,"亡者的骨灰",0,"試練達成の証(仮)の灰",0,0,1,0,0,False,"",22210,1,1,1,66591,3,0,0
2000949,"不可思議的水晶",0,"ナイトの証(仮)",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000950,"花蜜香水",0,"花蜜の香料(仮)",0,0,1,0,0,False,"",20644,1,1,1,66505,3,0,0
2000951,"乙太測量儀",0,"計測器(仮)",0,0,1,0,0,False,"",21003,1,1,1,66597,3,0,0
2000952,"妮美雅百合花束",0,"花(仮)",0,0,1,0,0,False,"",22627,1,1,1,66624,3,0,0
2000953,"妮美雅百合花束",0,"花(仮)",0,0,1,0,0,False,"",22627,1,1,1,66626,3,0,0
2000954,"妖異之鮮血",0,"lv45の魔物の血(仮)",0,0,1,0,0,False,"",22601,1,1,1,66609,3,0,0
2000955,"鳥人的鮮血",0,"イクサルの血（仮）",0,0,1,0,0,False,"",22601,1,1,1,66613,3,0,0
2000956,"地靈的鮮血",0,"コボルドの血（仮)",0,0,1,0,0,False,"",22601,1,1,1,66613,3,0,0
2000957,"六識之鮮血",0,"PC種族の血（仮）",0,0,1,0,0,False,"",22601,1,1,1,66613,3,0,0
2000958,"馬爾塞特特製煉金藥",0,"除草剤(仮)",0,0,1,0,0,False,"",20645,306,1,1,66343,3,0,0
2000959,"蜂毒酒",0,"蜂漬けの毒酒",0,0,1,0,0,False,"",24403,306,1,1,66351,3,0,0
2000960,"裝有冷水的水瓶",0,"硫酸(仮)",0,0,1,0,0,False,"",22614,306,1,1,66397,3,0,0
2000961,"山果醋",0,"クルザスビネガー",0,0,1,0,0,False,"",25452,306,1,1,66463,3,0,0
2000962,"香辛料炸彈",0,"オーガヨワクナール(仮)",0,0,1,0,0,False,"",25919,306,1,1,66530,3,0,0
2000963,"淨化聖水",0,"聖なる光(仮)",0,0,1,0,0,False,"",22614,306,1,1,66545,3,0,0
2000964,"未完成的學者裝束",0,"裁斷された霊絹布（仮）",0,0,1,0,0,False,"",20601,1,1,1,0,3,0,0
2000965,"被斬斷的封印石",0,"封印石の欠片(仮)",0,0,1,0,0,False,"",21452,1,1,1,66545,3,0,0
2000966,"諾拉克希亞的遺體",0,"イベントアイテム339(仮)",0,0,1,0,0,False,"",26024,1,1,1,66414,3,0,0
2000967,"小麥酒港定期報告書",0,"始末書(仮)",0,0,1,0,0,False,"",26153,1,1,1,66680,3,0,0
